NUMRESERVA,IDESTADIA,IDSERVICIO,IDHORARIO,IDCONSUMO,IDCONVENCION,CAPACIDAD
72265,55707,4,72295,,,1
72266,55708,22,72296,,,4
72267,55709,20,72297,,,1
72268,55710,6,72298,16,,2
72269,55711,11,72299,,,4
72270,55712,13,72300,,,2
72271,55713,15,72301,,,4
72272,55714,4,72302,,,1
72273,55715,22,72303,16,,1
72274,55716,11,72304,,,1
72275,55717,13,72305,,,2
72276,55718,5,72306,,,1
72277,55719,11,72307,,,2
72278,55720,14,72308,,,1
72279,55721,5,72309,,,2
72280,55722,5,72310,,,3
72281,55723,14,72311,,,4
72282,55724,4,72312,,,4
72283,55725,5,72313,15,,4
72284,55726,11,72314,,,2
72285,55727,5,72315,,,1
72286,55728,5,72316,,,3
72287,55729,12,72317,,,2
72288,55730,20,72318,,,3
72289,55731,18,72319,,,3
72290,55732,22,72320,,,4
72291,55733,13,72321,,,4
72292,55734,17,72322,,,3
72293,55735,20,72323,,,1
72294,55736,6,72324,,,3
72295,55737,11,72325,,,2
72296,55738,13,72326,14,,4
72297,55739,17,72327,,,2
72298,55740,18,72328,,,4
72299,55741,22,72329,,,1
72300,55742,6,72330,,,1
72301,55743,20,72331,,,2
72302,55744,15,72332,,,1
72303,55745,18,72333,,,2
72304,55746,17,72334,,,1
72305,55747,4,72335,,,1
72306,55748,15,72336,,,2
72307,55749,4,72337,,,3
72308,55750,15,72338,,,1
72309,55751,18,72339,,,1
72310,55752,6,72340,,,2
72311,55753,13,72341,,,2
72312,55754,5,72342,,,4
72313,55755,20,72343,,,4
72314,55756,14,72344,,,1
72315,55757,20,72345,,,1
72316,55758,22,72346,,,4
72317,55759,17,72347,,,1
72318,55760,12,72348,,,2
72319,55761,14,72349,,,2
72320,55762,5,72350,,,3
72321,55763,18,72351,,,2
72322,55764,13,72352,,,3
72323,55765,6,72353,,,4
72324,55766,5,72354,,,3
72325,55767,17,72355,,,4
72326,55768,22,72356,,,1
72327,55769,8,72357,,,4
72328,55770,20,72358,15,,4
72329,55771,20,72359,,,4
72330,55772,12,72360,,,1
72331,55773,20,72361,,,2
72332,55774,20,72362,,,3
72333,55775,22,72363,,,3
72334,55776,8,72364,,,4
72335,55777,17,72365,,,4
72336,55778,15,72366,,,3
72337,55779,15,72367,,,1
72338,55780,14,72368,,,3
72339,55781,18,72369,,,4
72340,55782,11,72370,,,4
72341,55783,5,72371,,,2
72342,55784,12,72372,,,3
72343,55785,17,72373,,,3
72344,55786,11,72374,,,1
72345,55787,17,72375,,,1
72346,55788,12,72376,,,2
72347,55789,5,72377,,,4
72348,55790,4,72378,,,4
72349,55791,18,72379,,,3
72350,55792,14,72380,,,1
72351,55793,8,72381,,,2
72352,55794,4,72382,,,2
72353,55795,8,72383,,,2
72354,55796,8,72384,,,2
72355,55797,14,72385,,,1
72356,55798,14,72386,,,3
72357,55799,6,72387,,,1
72358,55800,13,72388,,,1
72359,55801,22,72389,,,1
72360,55802,22,72390,,,3
72361,55803,18,72391,,,1
72362,55804,4,72392,,,4
72363,55805,20,72393,,,3
72364,55806,11,72394,,,1
72365,55807,13,72395,,,3
72366,55808,20,72396,,,4
72367,55809,5,72397,,,4
72368,55810,18,72398,,,2
72369,55811,22,72399,,,2
72370,55812,14,72400,,,4
72371,55813,13,72401,,,3
72372,55814,6,72402,,,4
72373,55815,14,72403,,,2
72374,55816,5,72404,,,2
72375,55817,11,72405,,,1
72376,55818,6,72406,,,1
72377,55819,11,72407,,,2
72378,55820,11,72408,,,3
72379,55821,5,72409,,,1
72380,55822,15,72410,,,2
72381,55823,5,72411,,,1
72382,55824,12,72412,,,1
72383,55825,11,72413,,,2
72384,55826,4,72414,,,3
72385,55827,6,72415,,,3
72386,55828,4,72416,,,3
72387,55829,22,72417,,,2
72388,55830,11,72418,,,1
72389,55831,8,72419,,,4
72390,55832,4,72420,,,3
72391,55833,8,72421,,,4
72392,55834,14,72422,,,1
72393,55835,17,72423,,,3
72394,55836,17,72424,,,3
72395,55837,4,72425,,,3
72396,55838,8,72426,,,3
72397,55839,13,72427,,,4
72398,55840,20,72428,,,3
72399,55841,20,72429,,,2
72400,55842,6,72430,16,,2
72401,55843,5,72431,,,1
72402,55844,11,72432,,,3
72403,55845,8,72433,,,1
72404,55846,13,72434,,,3
72405,55847,5,72435,,,4
72406,55848,17,72436,,,3
72407,55849,12,72437,,,1
72408,55850,14,72438,,,4
72409,55851,6,72439,,,1
72410,55852,8,72440,,,4
72411,55853,6,72441,,,2
72412,55854,22,72442,,,2
72413,55855,5,72443,,,3
72414,55856,6,72444,,,1
72415,55857,14,72445,15,,4
72416,55858,15,72446,,,2
72417,55859,14,72447,,,3
72418,55860,18,72448,,,1
72419,55861,14,72449,,,1
72420,55862,14,72450,,,3
72421,55863,11,72451,,,3
72422,55864,18,72452,,,3
72423,55865,11,72453,,,4
72424,55866,20,72454,,,1
72425,55867,18,72455,,,1
72426,55868,12,72456,,,4
72427,55869,5,72457,,,1
72428,55870,5,72458,,,1
72429,55871,4,72459,,,2
72430,55872,12,72460,,,3
72431,55873,6,72461,,,3
72432,55874,6,72462,,,3
72433,55875,18,72463,,,2
72434,55876,4,72464,,,4
72435,55877,20,72465,,,4
72436,55878,5,72466,,,1
72437,55879,4,72467,,,4
72438,55880,15,72468,,,4
72439,55881,17,72469,,,3
72440,55882,22,72470,,,2
72441,55883,20,72471,,,1
72442,55884,13,72472,,,4
72443,55885,5,72473,,,2
72444,55886,17,72474,,,3
72445,55887,11,72475,,,4
72446,55888,14,72476,16,,2
72447,55889,8,72477,,,3
72448,55890,11,72478,,,3
72449,55891,13,72479,,,1
72450,55892,12,72480,,,1
72451,55893,11,72481,,,1
72452,55894,22,72482,,,2
72453,55895,17,72483,,,4
72454,55896,5,72484,,,4
72455,55897,17,72485,,,1
72456,55898,12,72486,15,,1
72457,55899,13,72487,,,1
72458,55900,20,72488,14,,3
72459,55901,4,72489,,,2
72460,55902,8,72490,,,1
72461,55903,15,72491,,,4
72462,55904,13,72492,,,1
72463,55905,15,72493,,,4
72464,55906,8,72494,,,3
72465,55907,12,72495,,,1
72466,55908,6,72496,,,3
72467,55909,6,72497,,,3
72468,55910,12,72498,,,2
72469,55911,4,72499,,,4
72470,55912,17,72500,,,2
72471,55913,20,72501,,,3
72472,55914,11,72502,,,2
72473,55915,11,72503,,,1
72474,55916,17,72504,,,4
72475,55917,12,72505,,,2
72476,55918,4,72506,,,3
72477,55919,18,72507,14,,2
72478,55920,22,72508,,,4
72479,55921,13,72509,,,4
72480,55922,22,72510,,,2
72481,55923,6,72511,,,1
72482,55924,13,72512,,,4
72483,55925,6,72513,,,1
72484,55926,18,72514,,,1
72485,55927,6,72515,,,1
72486,55928,15,72516,,,2
72487,55929,17,72517,,,2
72488,55930,14,72518,14,,2
72489,55931,22,72519,16,,4
72490,55932,18,72520,,,2
72491,55933,14,72521,,,2
72492,55934,17,72522,16,,3
72493,55935,4,72523,,,3
72494,55936,11,72524,,,1
72495,55937,20,72525,15,,2
72496,55938,12,72526,,,3
72497,55939,17,72527,,,3
72498,55940,14,72528,,,2
72499,55941,12,72529,,,4
72500,55942,4,72530,14,,4
72501,55943,13,72531,,,4
72502,55944,18,72532,,,3
72503,55945,14,72533,15,,2
72504,55946,13,72534,,,3
72505,55947,18,72535,,,3
72506,55948,20,72536,,,2
72507,55949,12,72537,14,,2
72508,55950,8,72538,,,4
72509,55951,14,72539,,,1
72510,55952,15,72540,,,1
72511,55953,12,72541,,,3
72512,55954,13,72542,,,1
72513,55955,12,72543,,,1
72514,55956,4,72544,,,2
72515,55957,14,72545,,,2
72516,55958,17,72546,,,3
72517,55959,12,72547,,,2
72518,55960,13,72548,,,1
72519,55961,17,72549,,,1
72520,55962,13,72550,,,4
72521,55963,8,72551,,,2
72522,55964,22,72552,,,1
72523,55965,11,72553,,,3
72524,55966,22,72554,,,4
72525,55967,6,72555,,,2
72526,55968,22,72556,,,4
72527,55969,12,72557,,,3
72528,55970,18,72558,,,2
72529,55971,22,72559,,,1
72530,55972,13,72560,,,1
72531,55973,6,72561,,,2
72532,55974,15,72562,,,4
72533,55975,4,72563,,,1
72534,55976,22,72564,14,,3
72535,55977,4,72565,,,3
72536,55978,22,72566,,,1
72537,55979,11,72567,,,2
72538,55980,6,72568,,,3
72539,55981,18,72569,,,2
72540,55982,17,72570,,,4
72541,55983,15,72571,,,4
72542,55984,14,72572,,,2
72543,55985,6,72573,,,4
72544,55986,6,72574,,,4
72545,55987,11,72575,,,1
72546,55988,17,72576,14,,4
72547,55989,5,72577,,,1
72548,55990,6,72578,,,1
72549,55991,12,72579,,,1
72550,55992,13,72580,,,1
72551,55993,4,72581,,,2
72552,55994,20,72582,,,4
72553,55995,4,72583,,,2
72554,55996,18,72584,,,2
72555,55997,5,72585,,,3
72556,55998,8,72586,,,4
72557,55999,5,72587,,,4
72558,56000,14,72588,,,4
72559,56001,14,72589,,,2
72560,56002,18,72590,,,3
72561,56003,11,72591,,,4
72562,56004,14,72592,,,3
72563,56005,6,72593,,,2
72564,56006,12,72594,,,2
72565,56007,13,72595,15,,1
72566,56008,20,72596,,,4
72567,56009,13,72597,,,2
72568,56010,12,72598,,,2
72569,56011,20,72599,,,3
72570,56012,13,72600,,,1
72571,56013,11,72601,,,2
72572,56014,15,72602,,,1
72573,56015,6,72603,,,1
72574,56016,20,72604,,,3
72575,56017,4,72605,,,4
72576,56018,18,72606,,,3
72577,56019,14,72607,,,3
72578,56020,15,72608,,,2
72579,56021,18,72609,,,4
72580,56022,11,72610,,,4
72581,56023,4,72611,,,3
72582,56024,20,72612,,,4
72583,56025,5,72613,,,1
72584,56026,20,72614,,,2
72585,56027,5,72615,,,2
72586,56028,5,72616,,,4
72587,56029,22,72617,,,2
72588,56030,17,72618,,,2
72589,56031,14,72619,,,2
72590,56032,5,72620,,,1
72591,56033,12,72621,,,3
72592,56034,11,72622,,,4
72593,56035,15,72623,14,,2
72594,56036,20,72624,,,3
72595,56037,17,72625,,,3
72596,56038,17,72626,,,2
72597,56039,8,72627,,,3
72598,56040,4,72628,,,3
72599,56041,12,72629,,,2
72600,56042,14,72630,,,1
72601,56043,15,72631,,,2
72602,56044,4,72632,,,2
72603,56045,4,72633,,,2
72604,56046,22,72634,,,2
72605,56047,12,72635,,,3
72606,56048,14,72636,,,2
72607,56049,11,72637,,,4
72608,56050,15,72638,,,4
72609,56051,6,72639,,,2
72610,56052,18,72640,,,3
72611,56053,6,72641,,,4
72612,56054,8,72642,,,3
72613,56055,5,72643,,,3
72614,56056,12,72644,,,4
72615,56057,11,72645,,,2
72616,56058,18,72646,,,1
72617,56059,13,72647,,,1
72618,56060,14,72648,,,3
72619,56061,4,72649,,,2
72620,56062,4,72650,,,2
72621,56063,15,72651,,,3
72622,56064,22,72652,,,2
72623,56065,13,72653,,,1
72624,56066,22,72654,,,4
72625,56067,18,72655,,,2
72626,56068,20,72656,,,1
72627,56069,8,72657,,,4
72628,56070,22,72658,16,,1
72629,56071,8,72659,,,3
72630,56072,4,72660,14,,1
72631,56073,12,72661,,,2
72632,56074,18,72662,,,1
72633,56075,15,72663,,,1
72634,56076,13,72664,15,,3
72635,56077,4,72665,,,4
72636,56078,22,72666,,,4
72637,56079,11,72667,,,3
72638,56080,15,72668,,,3
72639,56081,20,72669,,,3
72640,56082,17,72670,,,1
72641,56083,22,72671,,,3
72642,56084,22,72672,,,1
72643,56085,15,72673,,,1
72644,56086,8,72674,,,2
72645,56087,11,72675,,,1
72646,56088,12,72676,,,2
72647,56089,14,72677,,,4
72648,56090,6,72678,,,3
72649,56091,4,72679,,,1
72650,56092,12,72680,,,1
72651,56093,8,72681,,,4
72652,56094,15,72682,,,3
72653,56095,15,72683,,,2
72654,56096,14,72684,,,1
72655,56097,17,72685,,,4
72656,56098,4,72686,,,3
72657,56099,8,72687,,,2
72658,56100,22,72688,,,3
72659,56101,18,72689,,,2
72660,56102,17,72690,,,3
72661,56103,17,72691,,,1
72662,56104,12,72692,,,2
72663,56105,11,72693,,,2
72664,56106,17,72694,,,2
72665,56107,11,72695,,,2
72666,56108,22,72696,,,4
72667,56109,13,72697,,,2
72668,56110,18,72698,,,3
72669,56111,12,72699,,,1
72670,56112,15,72700,,,3
72671,56113,17,72701,,,2
72672,56114,22,72702,,,4
72673,56115,15,72703,,,4
72674,56116,8,72704,,,1
72675,56117,12,72705,,,4
72676,56118,20,72706,15,,1
72677,56119,11,72707,,,1
72678,56120,20,72708,,,4
72679,56121,13,72709,,,4
72680,56122,20,72710,,,4
72681,56123,15,72711,,,4
72682,56124,15,72712,,,3
72683,56125,14,72713,,,2
72684,56126,18,72714,,,2
72685,56127,18,72715,,,4
72686,56128,8,72716,,,3
72687,56129,5,72717,,,4
72688,56130,13,72718,,,2
72689,56131,14,72719,,,4
72690,56132,22,72720,,,3
72691,56133,5,72721,,,3
72692,56134,15,72722,,,1
72693,56135,17,72723,,,4
72694,56136,17,72724,,,3
72695,56137,14,72725,,,4
72696,56138,5,72726,,,4
72697,56139,15,72727,,,4
72698,56140,4,72728,,,3
72699,56141,5,72729,,,2
72700,56142,18,72730,,,3
72701,56143,14,72731,,,4
72702,56144,11,72732,,,3
72703,56145,12,72733,,,3
72704,56146,13,72734,,,2
72705,56147,18,72735,,,2
72706,56148,12,72736,,,1
72707,56149,6,72737,,,4
72708,56150,17,72738,16,,3
72709,56151,14,72739,,,4
72710,56152,15,72740,,,4
72711,56153,15,72741,,,1
72712,56154,14,72742,,,2
72713,56155,11,72743,,,1
72714,56156,22,72744,,,2
72715,56157,13,72745,,,3
72716,56158,17,72746,,,4
72717,56159,11,72747,,,3
72718,56160,20,72748,,,4
72719,56161,5,72749,,,4
72720,56162,5,72750,,,2
72721,56163,8,72751,,,2
72722,56164,4,72752,,,4
72723,56165,12,72753,,,1
72724,56166,18,72754,,,1
72725,56167,12,72755,14,,1
72726,56168,14,72756,14,,1
72727,56169,15,72757,,,2
72728,56170,18,72758,,,3
72729,56171,13,72759,,,3
72730,56172,17,72760,,,1
72731,56173,8,72761,,,3
72732,56174,22,72762,,,1
72733,56175,22,72763,,,1
72734,56176,6,72764,,,3
72735,56177,17,72765,,,2
72736,56178,5,72766,,,4
72737,56179,18,72767,,,4
72738,56180,6,72768,,,2
72739,56181,18,72769,,,1
72740,56182,8,72770,,,3
72741,56183,14,72771,,,3
72742,56184,20,72772,,,1
72743,56185,6,72773,,,4
72744,56186,6,72774,,,1
72745,56187,12,72775,,,4
72746,56188,4,72776,,,1
72747,56189,17,72777,,,2
72748,56190,6,72778,,,2
72749,56191,15,72779,,,2
72750,56192,17,72780,,,4
72751,56193,18,72781,,,2
72752,56194,6,72782,,,2
72753,56195,15,72783,16,,4
72754,56196,8,72784,,,3
72755,56197,12,72785,,,2
72756,56198,12,72786,16,,2
72757,56199,20,72787,,,4
72758,56200,17,72788,,,4
72759,56201,11,72789,,,4
72760,56202,20,72790,,,3
72761,56203,6,72791,,,3
72762,56204,6,72792,,,4
72763,56205,6,72793,,,1
72764,56206,4,72794,,,2
72765,56207,12,72795,,,2
72766,56208,18,72796,,,2
72767,56209,5,72797,,,4
72768,56210,18,72798,,,1
72769,56211,5,72799,,,4
72770,56212,18,72800,,,1
72771,56213,12,72801,,,1
72772,56214,17,72802,,,2
72773,56215,13,72803,,,1
72774,56216,20,72804,,,4
72775,56217,20,72805,,,1
72776,56218,4,72806,,,4
72777,56219,12,72807,,,2
72778,56220,18,72808,,,4
72779,56221,14,72809,,,4
72780,56222,18,72810,,,4
72781,56223,8,72811,,,3
72782,56224,8,72812,,,2
72783,56225,8,72813,,,4
72784,56226,12,72814,,,3
72785,56227,13,72815,,,4
72786,56228,14,72816,,,2
72787,56229,5,72817,,,1
72788,56230,11,72818,,,1
72789,56231,17,72819,,,3
72790,56232,4,72820,,,3
72791,56233,22,72821,,,3
72792,56234,11,72822,16,,1
72793,56235,17,72823,,,2
72794,56236,14,72824,,,1
72795,56237,11,72825,,,4
72796,56238,14,72826,,,3
72797,56239,15,72827,,,4
72798,56240,12,72828,,,1
72799,56241,14,72829,,,1
72800,56242,11,72830,,,1
72801,56243,5,72831,,,3
72802,56244,22,72832,,,1
72803,56245,17,72833,,,2
72804,56246,17,72834,,,1
72805,56247,13,72835,,,4
72806,56248,6,72836,,,1
72807,56249,8,72837,,,2
72808,56250,17,72838,,,1
72809,56251,17,72839,,,4
72810,56252,20,72840,,,1
72811,56253,4,72841,,,3
72812,56254,22,72842,,,3
72813,56255,17,72843,14,,3
72814,56256,22,72844,,,1
72815,56257,14,72845,,,3
72816,56258,6,72846,,,1
72817,56259,18,72847,16,,4
72818,56260,20,72848,,,1
72819,56261,8,72849,,,3
72820,56262,6,72850,,,4
72821,56263,13,72851,,,3
72822,56264,20,72852,,,4
72823,56265,20,72853,,,1
72824,56266,6,72854,,,1
72825,56267,14,72855,,,1
72826,56268,5,72856,16,,2
72827,56269,22,72857,,,1
72828,56270,14,72858,,,3
72829,56271,18,72859,,,2
72830,56272,11,72860,,,2
72831,56273,6,72861,,,1
72832,56274,13,72862,,,1
72833,56275,22,72863,,,1
72834,56276,22,72864,,,1
72835,56277,4,72865,,,4
72836,56278,13,72866,,,3
72837,56279,20,72867,,,2
72838,56280,8,72868,,,2
72839,56281,5,72869,,,4
72840,56282,15,72870,,,4
72841,56283,17,72871,,,4
72842,56284,13,72872,,,4
72843,56285,14,72873,,,3
72844,56286,4,72874,,,1
72845,56287,11,72875,15,,2
72846,56288,11,72876,,,4
72847,56289,11,72877,,,1
72848,56290,18,72878,,,2
72849,56291,6,72879,,,1
72850,56292,8,72880,,,3
72851,56293,11,72881,,,4
72852,56294,12,72882,,,4
72853,56295,14,72883,,,1
72854,56296,8,72884,,,2
72855,56297,8,72885,,,3
72856,56298,5,72886,,,3
72857,56299,20,72887,,,1
72858,56300,17,72888,,,3
72859,56301,12,72889,,,4
72860,56302,18,72890,,,4
72861,56303,17,72891,,,4
72862,56304,6,72892,15,,3
72863,56305,14,72893,,,3
72864,56306,18,72894,,,1
72865,56307,20,72895,,,2
72866,56308,13,72896,,,2
72867,56309,11,72897,14,,2
72868,56310,13,72898,,,2
72869,56311,5,72899,,,3
72870,56312,17,72900,,,1
72871,56313,22,72901,,,2
72872,56314,8,72902,,,4
72873,56315,11,72903,,,1
72874,56316,14,72904,,,2
72875,56317,4,72905,,,1
72876,56318,4,72906,15,,1
72877,56319,12,72907,15,,1
72878,56320,18,72908,,,3
72879,56321,11,72909,,,4
72880,56322,15,72910,,,3
72881,56323,13,72911,16,,4
72882,56324,15,72912,,,1
72883,56325,8,72913,16,,2
72884,56326,15,72914,,,2
72885,56327,14,72915,,,4
72886,56328,18,72916,,,1
72887,56329,13,72917,,,3
72888,56330,12,72918,,,1
72889,56331,6,72919,,,2
72890,56332,4,72920,,,4
72891,56333,12,72921,,,1
72892,56334,4,72922,,,2
72893,56335,20,72923,,,2
72894,56336,22,72924,,,3
72895,56337,12,72925,,,3
72896,56338,15,72926,,,2
72897,56339,13,72927,,,2
72898,56340,11,72928,,,3
72899,56341,22,72929,,,4
72900,56342,11,72930,16,,2
72901,56343,4,72931,,,1
72902,56344,18,72932,,,2
72903,56345,17,72933,,,2
72904,56346,20,72934,16,,1
72905,56347,6,72935,,,1
72906,56348,8,72936,,,2
72907,56349,11,72937,,,3
72908,56350,18,72938,,,4
72909,56351,17,72939,,,1
72910,56352,12,72940,,,4
72911,56353,15,72941,16,,4
72912,56354,5,72942,,,3
72913,56355,22,72943,,,3
72914,56356,17,72944,,,2
72915,56357,18,72945,,,4
72916,56358,20,72946,,,3
72917,56359,15,72947,,,2
72918,56360,17,72948,,,4
72919,56361,12,72949,,,4
72920,56362,4,72950,,,2
72921,56363,22,72951,,,2
72922,56364,14,72952,,,1
72923,56365,5,72953,,,3
72924,56366,8,72954,,,4
72925,56367,8,72955,,,2
72926,56368,12,72956,,,3
72927,56369,12,72957,,,3
72928,56370,14,72958,,,4
72929,56371,18,72959,,,4
72930,56372,18,72960,,,1
72931,56373,15,72961,,,4
72932,56374,20,72962,,,4
72933,56375,15,72963,,,1
72934,56376,8,72964,,,2
72935,56377,17,72965,,,4
72936,56378,11,72966,16,,1
72937,56379,14,72967,,,3
72938,56380,5,72968,,,2
72939,56381,4,72969,,,1
72940,56382,17,72970,,,1
72941,56383,8,72971,,,2
72942,56384,18,72972,15,,3
72943,56385,6,72973,,,3
72944,56386,6,72974,,,4
72945,56387,12,72975,,,1
72946,56388,12,72976,,,4
72947,56389,18,72977,,,3
72948,56390,18,72978,,,2
72949,56391,18,72979,,,1
72950,56392,8,72980,,,3
72951,56393,5,72981,,,2
72952,56394,6,72982,,,4
72953,56395,8,72983,,,1
72954,56396,20,72984,,,4
72955,56397,11,72985,,,1
72956,56398,15,72986,,,1
72957,56399,20,72987,,,4
72958,56400,5,72988,,,1
72959,56401,20,72989,,,1
72960,56402,11,72990,,,4
72961,56403,18,72991,,,3
72962,56404,12,72992,,,2
72963,56405,5,72993,,,4
72964,56406,5,72994,,,3
72965,56407,22,72995,,,4
72966,56408,22,72996,,,3
72967,56409,18,72997,,,3
72968,56410,15,72998,,,1
72969,56411,6,72999,16,,4
72970,56412,22,73000,,,2
72971,56413,14,73001,,,3
72972,56414,5,73002,,,2
72973,56415,15,73003,,,2
72974,56416,6,73004,,,2
72975,56417,20,73005,,,1
72976,56418,22,73006,16,,2
72977,56419,13,73007,,,3
72978,56420,20,73008,,,3
72979,56421,11,73009,,,1
72980,56422,12,73010,,,1
72981,56423,14,73011,,,2
72982,56424,5,73012,,,3
72983,56425,12,73013,,,1
72984,56426,22,73014,,,4
72985,56427,22,73015,,,4
72986,56428,5,73016,,,4
72987,56429,20,73017,,,3
72988,56430,12,73018,,,2
72989,56431,4,73019,,,2
72990,56432,4,73020,,,2
72991,56433,8,73021,,,1
72992,56434,8,73022,,,4
72993,56435,22,73023,,,4
72994,56436,14,73024,,,3
72995,56437,13,73025,,,2
72996,56438,8,73026,,,4
72997,56439,8,73027,,,4
72998,56440,8,73028,,,1
72999,56441,12,73029,,,2
73000,56442,6,73030,,,3
73001,56443,8,73031,,,4
73002,56444,20,73032,,,2
73003,56445,20,73033,,,4
73004,56446,6,73034,,,4
73005,56447,17,73035,,,1
73006,56448,8,73036,,,1
73007,56449,22,73037,,,1
73008,56450,13,73038,,,3
73009,56451,5,73039,,,1
73010,56452,20,73040,,,2
73011,56453,11,73041,,,3
73012,56454,20,73042,,,1
73013,56455,14,73043,,,2
73014,56456,20,73044,,,4
73015,56457,15,73045,16,,1
73016,56458,11,73046,,,3
73017,56459,15,73047,,,4
73018,56460,11,73048,,,3
73019,56461,8,73049,,,2
73020,56462,20,73050,,,2
73021,56463,13,73051,,,1
73022,56464,20,73052,,,1
73023,56465,20,73053,,,4
73024,56466,8,73054,,,3
73025,56467,15,73055,,,3
73026,56468,14,73056,,,3
73027,56469,8,73057,,,3
73028,56470,6,73058,,,4
73029,56471,4,73059,,,3
73030,56472,14,73060,,,2
73031,56473,14,73061,,,1
73032,56474,14,73062,,,3
73033,56475,12,73063,,,3
73034,56476,22,73064,,,2
73035,56477,18,73065,,,2
73036,56478,14,73066,,,2
73037,56479,8,73067,,,2
73038,56480,20,73068,,,4
73039,56481,15,73069,,,4
73040,56482,13,73070,,,3
73041,56483,5,73071,,,1
73042,56484,8,73072,,,4
73043,56485,14,73073,,,2
73044,56486,11,73074,,,4
73045,56487,6,73075,,,3
73046,56488,12,73076,,,3
73047,56489,12,73077,,,1
73048,56490,11,73078,,,2
73049,56491,22,73079,,,2
73050,56492,15,73080,,,4
73051,56493,11,73081,,,1
73052,56494,17,73082,,,4
73053,56495,13,73083,,,3
73054,56496,18,73084,,,2
73055,56497,18,73085,,,3
73056,56498,17,73086,,,1
73057,56499,4,73087,,,4
73058,56500,6,73088,,,3
73059,56501,20,73089,,,4
73060,56502,20,73090,,,2
73061,56503,14,73091,,,2
73062,56504,17,73092,,,3
73063,56505,5,73093,,,3
73064,56506,6,73094,,,4
73065,56507,6,73095,,,1
73066,56508,11,73096,,,3
73067,56509,20,73097,,,2
73068,56510,20,73098,,,4
73069,56511,11,73099,,,1
73070,56512,12,73100,,,1
73071,56513,8,73101,,,1
73072,56514,6,73102,,,4
73073,56515,5,73103,16,,2
73074,56516,15,73104,,,4
73075,56517,22,73105,,,4
73076,56518,13,73106,,,2
73077,56519,4,73107,,,4
73078,56520,12,73108,,,1
73079,56521,11,73109,,,2
73080,56522,4,73110,,,4
73081,56523,15,73111,,,3
