IDHORARIO,DURACION,IDSERVICIO,FECHAINICIO,DIA,HORAINICIO,HORAFIN,FECHAFIN
165258,,8,12/08/2022,,3,20,12/08/2022
165259,,14,23/06/2022,,15,11,24/06/2022
165260,,8,16/06/2022,,13,24,16/06/2022
165261,,11,06/05/2022,,17,24,06/05/2022
165262,,12,24/04/2022,,0,24,24/04/2022
165263,,13,09/02/2022,,16,20,09/02/2022
165264,,13,19/12/2022,,1,14,19/12/2022
165265,,17,14/07/2022,,0,13,15/07/2022
165266,,22,27/07/2022,,2,24,28/07/2022
165267,,14,09/01/2022,,11,24,09/01/2022
165268,,18,18/07/2022,,17,16,19/07/2022
165269,,18,07/04/2022,,11,24,07/04/2022
165270,,15,31/01/2022,,6,10,31/01/2022
165271,,15,25/09/2022,,17,16,26/09/2022
165272,,4,18/10/2022,,17,18,18/10/2022
165273,,20,21/12/2022,,11,15,22/12/2022
165274,,5,02/10/2022,,0,19,02/10/2022
165275,,13,05/10/2022,,2,15,05/10/2022
165276,,15,14/08/2022,,22,14,15/08/2022
165277,,20,28/06/2022,,21,12,29/06/2022
165278,,4,10/11/2022,,8,20,10/11/2022
165279,,20,22/10/2022,,9,10,23/10/2022
165280,,12,16/07/2022,,23,16,17/07/2022
165281,,15,30/08/2022,,3,24,31/08/2022
165282,,13,23/02/2022,,15,22,23/02/2022
165283,,5,26/11/2022,,15,20,26/11/2022
165284,,5,03/04/2022,,16,17,04/04/2022
165285,,8,29/03/2022,,18,24,30/03/2022
165286,,11,24/03/2022,,2,16,24/03/2022
165287,,18,06/07/2022,,17,19,07/07/2022
165288,,15,30/01/2022,,21,9,31/01/2022
165289,,22,12/12/2022,,17,21,12/12/2022
165290,,17,11/11/2022,,7,20,11/11/2022
165291,,4,04/02/2022,,18,21,04/02/2022
165292,,22,07/02/2022,,11,12,08/02/2022
165293,,15,06/06/2022,,21,23,06/06/2022
165294,,11,10/10/2022,,18,17,11/10/2022
165295,,17,08/02/2022,,6,7,08/02/2022
165296,,20,28/07/2022,,12,19,29/07/2022
165297,,13,20/02/2022,,15,24,21/02/2022
165298,,18,15/07/2022,,8,18,15/07/2022
165299,,5,02/05/2022,,0,22,02/05/2022
165300,,8,02/04/2022,,13,18,03/04/2022
165301,,12,05/12/2022,,21,24,06/12/2022
165302,,8,24/05/2022,,16,20,25/05/2022
165303,,4,20/12/2022,,18,20,21/12/2022
165304,,22,23/03/2022,,6,21,24/03/2022
165305,,8,20/02/2022,,12,16,21/02/2022
165306,,22,25/12/2022,,19,20,25/12/2022
165307,,15,03/08/2022,,8,20,03/08/2022
165308,,22,03/02/2022,,21,17,03/02/2022
165309,,8,15/11/2022,,1,20,16/11/2022
165310,,20,29/07/2022,,4,5,30/07/2022
165311,,12,19/10/2022,,8,23,20/10/2022
165312,,12,16/12/2022,,16,21,17/12/2022
165313,,18,12/07/2022,,14,23,13/07/2022
165314,,14,13/10/2022,,15,22,13/10/2022
165315,,18,17/05/2022,,8,2,17/05/2022
165316,,11,16/03/2022,,19,24,17/03/2022
165317,,8,08/03/2022,,2,24,09/03/2022
165318,,12,03/01/2023,,20,20,03/01/2023
165319,,11,23/01/2022,,14,22,24/01/2022
165320,,13,16/10/2022,,12,17,16/10/2022
165321,,12,27/09/2022,,22,11,28/09/2022
165322,,18,01/12/2022,,7,16,01/12/2022
165323,,17,06/11/2022,,13,5,07/11/2022
165324,,20,02/04/2022,,9,22,03/04/2022
165325,,11,04/08/2022,,9,4,04/08/2022
165326,,5,29/06/2022,,10,20,29/06/2022
165327,,12,10/12/2022,,17,24,11/12/2022
165328,,18,17/10/2022,,0,19,17/10/2022
165329,,5,30/05/2022,,4,12,31/05/2022
165330,,12,04/06/2022,,13,21,05/06/2022
165331,,15,11/07/2022,,18,23,11/07/2022
165332,,4,31/01/2022,,16,9,01/02/2022
165333,,15,09/07/2022,,8,17,10/07/2022
165334,,14,30/03/2022,,10,23,31/03/2022
165335,,4,19/06/2022,,22,19,20/06/2022
165336,,11,13/08/2022,,5,22,14/08/2022
165337,,14,10/04/2022,,9,10,11/04/2022
165338,,18,30/11/2022,,17,18,01/12/2022
165339,,14,05/03/2022,,3,12,06/03/2022
165340,,5,11/11/2022,,23,14,11/11/2022
165341,,18,17/12/2022,,6,13,18/12/2022
165342,,18,10/06/2022,,10,16,11/06/2022
165343,,15,22/07/2022,,14,15,22/07/2022
165344,,18,19/02/2022,,16,22,19/02/2022
165345,,8,15/03/2022,,11,24,16/03/2022
165346,,15,24/01/2022,,5,20,25/01/2022
165347,,11,18/03/2022,,5,19,18/03/2022
165348,,15,16/10/2022,,18,24,17/10/2022
165349,,8,28/08/2022,,0,24,29/08/2022
165350,,12,01/04/2022,,16,21,01/04/2022
165351,,22,19/07/2022,,7,23,19/07/2022
165352,,14,21/12/2022,,14,24,21/12/2022
165353,,15,03/06/2022,,7,21,03/06/2022
165354,,17,30/03/2022,,19,10,31/03/2022
165355,,5,31/10/2022,,1,22,01/11/2022
165356,,15,13/02/2022,,5,14,13/02/2022
165357,,15,08/10/2022,,4,15,08/10/2022
165358,,14,12/06/2022,,0,23,13/06/2022
165359,,11,28/12/2022,,16,23,29/12/2022
165360,,8,21/12/2022,,11,24,22/12/2022
165361,,18,27/11/2022,,10,13,28/11/2022
165362,,14,16/03/2022,,3,18,17/03/2022
165363,,11,07/08/2022,,10,20,08/08/2022
165364,,12,23/11/2022,,11,7,24/11/2022
165365,,14,16/08/2022,,19,20,17/08/2022
165366,,12,11/08/2022,,22,24,11/08/2022
165367,,20,13/06/2022,,7,17,13/06/2022
165368,,12,09/03/2022,,17,19,10/03/2022
165369,,4,28/08/2022,,3,22,28/08/2022
165370,,14,05/03/2022,,18,17,06/03/2022
165371,,20,26/08/2022,,12,22,27/08/2022
165372,,13,06/03/2022,,14,24,07/03/2022
165373,,13,03/03/2022,,19,20,04/03/2022
165374,,20,19/08/2022,,13,23,19/08/2022
165375,,11,12/10/2022,,22,20,12/10/2022
165376,,13,30/09/2022,,5,23,01/10/2022
165377,,5,23/04/2022,,6,24,24/04/2022
165378,,14,15/05/2022,,19,22,16/05/2022
165379,,17,26/04/2022,,8,20,27/04/2022
165380,,5,20/05/2022,,9,19,21/05/2022
165381,,15,07/07/2022,,2,22,07/07/2022
165382,,22,10/09/2022,,2,18,10/09/2022
165383,,4,31/03/2022,,10,23,31/03/2022
165384,,5,07/09/2022,,0,17,07/09/2022
165385,,14,26/06/2022,,2,23,26/06/2022
165386,,15,02/11/2022,,16,21,03/11/2022
165387,,17,29/10/2022,,15,19,29/10/2022
165388,,4,15/09/2022,,6,17,15/09/2022
165389,,15,06/11/2022,,19,8,07/11/2022
165390,,20,16/12/2022,,17,20,16/12/2022
165391,,11,06/11/2022,,17,18,06/11/2022
165392,,14,20/08/2022,,1,11,21/08/2022
165393,,5,15/04/2022,,9,9,15/04/2022
165394,,12,20/05/2022,,14,16,20/05/2022
165395,,8,04/12/2022,,5,24,04/12/2022
165396,,12,30/08/2022,,4,24,31/08/2022
165397,,4,16/10/2022,,7,7,17/10/2022
165398,,8,08/06/2022,,21,2,09/06/2022
165399,,20,01/11/2022,,2,21,01/11/2022
165400,,18,31/03/2022,,3,9,31/03/2022
165401,,14,06/01/2023,,0,24,06/01/2023
165402,,22,01/03/2022,,4,21,01/03/2022
165403,,15,08/05/2022,,4,17,08/05/2022
165404,,4,15/02/2022,,3,19,15/02/2022
165405,,8,28/10/2022,,22,22,29/10/2022
165406,,14,30/12/2022,,12,14,31/12/2022
165407,,18,19/06/2022,,12,16,19/06/2022
165408,,14,04/01/2023,,20,5,04/01/2023
165409,,15,15/07/2022,,3,21,15/07/2022
165410,,22,19/09/2022,,0,23,19/09/2022
165411,,11,12/10/2022,,1,22,13/10/2022
165412,,14,26/06/2022,,23,13,27/06/2022
165413,,14,03/07/2022,,22,23,03/07/2022
165414,,12,11/09/2022,,11,22,12/09/2022
165415,,14,05/12/2022,,8,24,05/12/2022
165416,,13,06/01/2022,,4,16,06/01/2022
165417,,14,22/07/2022,,22,18,22/07/2022
165418,,8,23/06/2022,,18,24,24/06/2022
165419,,8,19/06/2022,,22,20,20/06/2022
165420,,12,29/07/2022,,0,22,29/07/2022
165421,,5,01/07/2022,,21,22,02/07/2022
165422,,12,21/01/2022,,9,22,22/01/2022
165423,,12,06/02/2022,,14,10,07/02/2022
165424,,15,30/11/2022,,2,23,01/12/2022
165425,,4,17/11/2022,,12,24,18/11/2022
165426,,22,09/04/2022,,17,23,10/04/2022
165427,,8,28/10/2022,,5,17,29/10/2022
165428,,18,03/11/2022,,22,10,04/11/2022
165429,,5,28/05/2022,,10,23,29/05/2022
165430,,8,18/11/2022,,14,13,18/11/2022
165431,,18,22/11/2022,,14,21,23/11/2022
165432,,11,07/01/2022,,20,23,07/01/2022
165433,,14,28/05/2022,,22,13,28/05/2022
165434,,13,20/02/2022,,17,20,21/02/2022
165435,,17,26/01/2022,,11,23,26/01/2022
165436,,8,10/10/2022,,13,24,11/10/2022
165437,,13,02/12/2022,,9,22,02/12/2022
165438,,18,27/10/2022,,10,19,27/10/2022
165439,,17,05/08/2022,,14,22,05/08/2022
165440,,4,06/11/2022,,3,20,07/11/2022
165441,,13,31/03/2022,,20,3,01/04/2022
165442,,22,10/09/2022,,14,17,10/09/2022
165443,,15,20/05/2022,,16,20,21/05/2022
165444,,5,03/12/2022,,2,2,04/12/2022
165445,,13,18/02/2022,,20,24,19/02/2022
165446,,20,20/03/2022,,9,20,21/03/2022
165447,,5,11/12/2022,,21,21,11/12/2022
165448,,4,06/11/2022,,23,22,06/11/2022
165449,,17,13/09/2022,,11,12,13/09/2022
165450,,15,31/07/2022,,20,9,01/08/2022
165451,,15,26/07/2022,,16,14,26/07/2022
165452,,8,23/04/2022,,4,18,23/04/2022
165453,,12,15/10/2022,,23,16,16/10/2022
165454,,13,20/06/2022,,13,12,21/06/2022
165455,,4,05/04/2022,,11,24,06/04/2022
165456,,5,11/01/2022,,22,20,12/01/2022
165457,,4,31/10/2022,,19,22,01/11/2022
165458,,8,06/08/2022,,9,24,06/08/2022
165459,,12,12/03/2022,,22,23,12/03/2022
165460,,4,21/04/2022,,9,22,21/04/2022
165461,,12,02/05/2022,,10,24,03/05/2022
165462,,8,26/05/2022,,16,23,26/05/2022
165463,,14,30/05/2022,,2,9,30/05/2022
165464,,15,14/12/2022,,21,23,14/12/2022
165465,,13,09/03/2022,,6,21,10/03/2022
165466,,17,02/02/2022,,9,22,03/02/2022
165467,,18,21/04/2022,,23,23,21/04/2022
165468,,5,10/08/2022,,2,22,11/08/2022
165469,,17,30/01/2022,,3,21,31/01/2022
165470,,5,24/10/2022,,12,24,24/10/2022
165471,,18,05/04/2022,,13,18,06/04/2022
165472,,17,08/05/2022,,3,24,09/05/2022
165473,,8,06/11/2022,,6,14,06/11/2022
165474,,8,02/08/2022,,9,9,02/08/2022
165475,,5,23/01/2022,,7,14,24/01/2022
165476,,8,11/06/2022,,13,24,12/06/2022
165477,,20,02/04/2022,,20,7,02/04/2022
165478,,22,23/05/2022,,22,21,23/05/2022
165479,,22,31/08/2022,,9,18,01/09/2022
165480,,22,06/08/2022,,3,23,07/08/2022
165481,,12,15/09/2022,,10,15,16/09/2022
165482,,17,22/04/2022,,3,12,23/04/2022
165483,,17,21/08/2022,,19,12,22/08/2022
165484,,18,24/01/2022,,22,22,25/01/2022
165485,,11,22/12/2022,,16,8,23/12/2022
165486,,14,21/08/2022,,9,19,21/08/2022
165487,,18,17/03/2022,,16,22,17/03/2022
165488,,12,10/11/2022,,18,17,11/11/2022
165489,,12,25/08/2022,,16,18,25/08/2022
165490,,13,13/08/2022,,15,9,14/08/2022
165491,,14,18/07/2022,,14,13,18/07/2022
165492,,18,18/06/2022,,19,19,19/06/2022
165493,,15,26/09/2022,,11,23,26/09/2022
165494,,4,12/08/2022,,19,20,12/08/2022
165495,,5,07/12/2022,,23,10,07/12/2022
165496,,5,14/02/2022,,3,11,14/02/2022
165497,,13,26/10/2022,,7,21,26/10/2022
165498,,5,28/06/2022,,7,20,28/06/2022
165499,,15,07/06/2022,,8,24,08/06/2022
165500,,8,17/10/2022,,23,24,17/10/2022
165501,,15,09/10/2022,,0,23,10/10/2022
165502,,11,25/02/2022,,5,12,25/02/2022
165503,,18,23/10/2022,,11,18,24/10/2022
165504,,22,17/07/2022,,18,23,18/07/2022
165505,,13,09/07/2022,,22,22,09/07/2022
165506,,13,21/09/2022,,22,19,22/09/2022
165507,,15,07/11/2022,,3,5,07/11/2022
165508,,20,07/02/2022,,21,21,08/02/2022
165509,,4,06/12/2022,,12,22,07/12/2022
165510,,13,30/01/2022,,0,16,30/01/2022
165511,,4,28/12/2022,,8,20,29/12/2022
165512,,13,08/09/2022,,14,23,08/09/2022
165513,,20,13/12/2022,,10,11,13/12/2022
165514,,13,14/01/2022,,14,24,15/01/2022
165515,,22,02/07/2022,,13,21,03/07/2022
165516,,8,10/06/2022,,15,21,10/06/2022
165517,,14,23/09/2022,,19,12,23/09/2022
165518,,13,14/11/2022,,10,19,14/11/2022
165519,,17,02/02/2022,,14,14,02/02/2022
165520,,14,09/03/2022,,3,11,09/03/2022
165521,,17,16/04/2022,,23,13,17/04/2022
165522,,11,11/08/2022,,10,19,11/08/2022
165523,,5,29/11/2022,,8,17,29/11/2022
165524,,12,27/05/2022,,2,7,28/05/2022
165525,,22,14/09/2022,,2,8,14/09/2022
165526,,11,17/12/2022,,0,23,17/12/2022
165527,,4,18/12/2022,,8,20,19/12/2022
165528,,13,30/06/2022,,18,24,30/06/2022
165529,,14,18/03/2022,,5,6,18/03/2022
165530,,15,24/03/2022,,1,18,24/03/2022
165531,,5,24/05/2022,,23,9,24/05/2022
165532,,14,29/01/2022,,13,21,30/01/2022
165533,,4,11/02/2022,,8,23,11/02/2022
165534,,20,08/07/2022,,2,20,09/07/2022
165535,,20,22/06/2022,,4,24,23/06/2022
165536,,4,23/02/2022,,8,19,24/02/2022
165537,,11,06/11/2022,,14,10,07/11/2022
165538,,18,10/11/2022,,20,23,10/11/2022
165539,,8,11/04/2022,,0,22,11/04/2022
165540,,11,11/12/2022,,15,9,12/12/2022
165541,,18,22/02/2022,,22,21,23/02/2022
165542,,11,18/11/2022,,2,22,19/11/2022
165543,,14,17/05/2022,,10,23,17/05/2022
165544,,12,23/11/2022,,10,21,23/11/2022
165545,,20,27/06/2022,,5,20,28/06/2022
165546,,12,15/04/2022,,4,20,16/04/2022
165547,,20,12/08/2022,,21,21,13/08/2022
165548,,17,16/04/2022,,13,24,16/04/2022
165549,,12,05/02/2022,,19,21,06/02/2022
165550,,13,31/05/2022,,20,20,01/06/2022
165551,,22,15/06/2022,,22,17,16/06/2022
165552,,5,18/05/2022,,12,23,18/05/2022
165553,,20,21/10/2022,,23,12,22/10/2022
165554,,13,08/02/2022,,8,7,09/02/2022
165555,,5,01/01/2023,,2,13,01/01/2023
165556,,5,18/04/2022,,16,10,19/04/2022
165557,,5,12/05/2022,,4,22,13/05/2022
165558,,20,04/02/2022,,6,17,04/02/2022
165559,,13,06/04/2022,,2,6,07/04/2022
165560,,11,05/07/2022,,12,18,06/07/2022
165561,,20,21/12/2022,,11,4,22/12/2022
165562,,8,13/08/2022,,9,5,14/08/2022
165563,,14,05/07/2022,,12,11,06/07/2022
165564,,18,06/09/2022,,0,22,06/09/2022
165565,,14,10/08/2022,,3,5,11/08/2022
165566,,12,20/01/2022,,2,20,20/01/2022
165567,,18,21/12/2022,,9,22,22/12/2022
165568,,22,08/11/2022,,2,16,08/11/2022
165569,,18,04/11/2022,,20,1,04/11/2022
165570,,18,20/02/2022,,10,23,21/02/2022
165571,,11,06/10/2022,,16,15,06/10/2022
165572,,15,09/06/2022,,8,17,10/06/2022
165573,,4,11/12/2022,,10,8,12/12/2022
165574,,4,01/10/2022,,17,23,02/10/2022
165575,,8,23/09/2022,,20,22,24/09/2022
165576,,11,01/02/2022,,16,22,02/02/2022
165577,,8,04/07/2022,,11,23,04/07/2022
165578,,18,12/03/2022,,17,24,13/03/2022
165579,,22,22/12/2022,,16,15,22/12/2022
165580,,14,12/11/2022,,13,21,12/11/2022
165581,,14,03/12/2022,,21,21,03/12/2022
165582,,13,09/04/2022,,20,23,10/04/2022
165583,,4,15/12/2022,,1,5,15/12/2022
165584,,20,23/06/2022,,21,15,23/06/2022
165585,,8,23/04/2022,,7,17,23/04/2022
165586,,11,08/03/2022,,11,22,08/03/2022
165587,,12,16/03/2022,,17,22,17/03/2022
165588,,15,19/05/2022,,3,17,19/05/2022
165589,,18,04/05/2022,,5,18,05/05/2022
165590,,4,28/09/2022,,20,21,28/09/2022
165591,,15,06/11/2022,,21,24,06/11/2022
165592,,22,29/12/2022,,22,20,30/12/2022
165593,,14,03/06/2022,,18,24,04/06/2022
165594,,17,02/03/2022,,10,15,02/03/2022
165595,,17,04/09/2022,,5,23,04/09/2022
165596,,13,17/03/2022,,16,19,17/03/2022
165597,,22,16/04/2022,,3,16,17/04/2022
165598,,17,27/01/2022,,19,17,28/01/2022
165599,,14,04/06/2022,,11,24,05/06/2022
165600,,8,23/09/2022,,11,9,24/09/2022
165601,,20,05/12/2022,,7,21,05/12/2022
165602,,11,14/07/2022,,21,19,14/07/2022
165603,,20,30/10/2022,,16,18,30/10/2022
165604,,14,01/07/2022,,2,15,02/07/2022
165605,,11,14/11/2022,,2,21,14/11/2022
165606,,4,11/08/2022,,17,23,11/08/2022
165607,,20,27/03/2022,,7,23,27/03/2022
165608,,14,12/06/2022,,5,19,13/06/2022
165609,,15,08/02/2022,,23,12,09/02/2022
165610,,4,28/08/2022,,18,19,29/08/2022
165611,,17,01/03/2022,,8,15,02/03/2022
165612,,8,23/03/2022,,4,22,24/03/2022
165613,,17,30/01/2022,,13,22,30/01/2022
165614,,14,06/12/2022,,9,9,07/12/2022
165615,,15,27/03/2022,,10,23,27/03/2022
165616,,14,22/01/2022,,21,15,22/01/2022
165617,,11,02/01/2022,,3,24,02/01/2022
165618,,20,09/01/2022,,19,19,09/01/2022
165619,,15,15/12/2022,,2,19,15/12/2022
165620,,12,26/12/2022,,21,20,26/12/2022
165621,,18,13/08/2022,,1,13,13/08/2022
165622,,22,06/08/2022,,13,4,07/08/2022
165623,,22,23/03/2022,,11,16,23/03/2022
165624,,17,07/09/2022,,19,18,08/09/2022
165625,,15,02/11/2022,,2,24,03/11/2022
165626,,12,27/07/2022,,0,9,28/07/2022
165627,,5,05/03/2022,,2,11,05/03/2022
165628,,4,23/01/2022,,5,23,23/01/2022
165629,,4,18/09/2022,,14,11,18/09/2022
165630,,4,04/11/2022,,16,22,05/11/2022
165631,,18,03/09/2022,,4,14,04/09/2022
165632,,20,28/02/2022,,13,23,28/02/2022
165633,,20,23/11/2022,,15,22,23/11/2022
165634,,12,28/07/2022,,5,23,28/07/2022
165635,,4,04/01/2023,,21,24,05/01/2023
165636,,17,01/10/2022,,23,24,01/10/2022
165637,,8,19/03/2022,,21,18,19/03/2022
165638,,15,02/07/2022,,18,18,03/07/2022
165639,,5,10/04/2022,,14,20,11/04/2022
165640,,4,12/09/2022,,12,10,12/09/2022
165641,,11,11/10/2022,,15,15,11/10/2022
165642,,20,11/11/2022,,23,6,12/11/2022
165643,,5,22/08/2022,,8,16,23/08/2022
165644,,4,05/08/2022,,13,9,06/08/2022
165645,,4,04/12/2022,,12,24,04/12/2022
165646,,8,24/07/2022,,17,23,25/07/2022
165647,,20,27/11/2022,,8,14,28/11/2022
165648,,8,30/07/2022,,17,24,30/07/2022
165649,,13,03/10/2022,,3,24,03/10/2022
165650,,14,17/02/2022,,13,19,17/02/2022
165651,,8,24/04/2022,,13,24,24/04/2022
165652,,11,04/08/2022,,0,13,05/08/2022
165653,,18,23/02/2022,,18,12,24/02/2022
165654,,14,27/02/2022,,7,10,28/02/2022
165655,,5,25/01/2022,,5,10,26/01/2022
165656,,14,22/01/2022,,4,24,23/01/2022
165657,,11,02/03/2022,,2,10,03/03/2022
165658,,18,17/07/2022,,20,5,17/07/2022
165659,,12,02/10/2022,,3,16,03/10/2022
165660,,8,28/06/2022,,20,15,29/06/2022
165661,,11,07/10/2022,,18,21,07/10/2022
165662,,20,12/07/2022,,12,24,12/07/2022
165663,,14,01/06/2022,,6,11,01/06/2022
165664,,12,09/05/2022,,22,24,10/05/2022
165665,,5,21/02/2022,,8,12,21/02/2022
165666,,13,08/01/2022,,4,17,09/01/2022
165667,,15,05/01/2022,,10,20,06/01/2022
165668,,15,09/11/2022,,5,18,10/11/2022
165669,,22,17/02/2022,,13,8,17/02/2022
165670,,20,06/12/2022,,15,10,06/12/2022
165671,,5,14/12/2022,,4,14,14/12/2022
165672,,18,12/12/2022,,2,23,13/12/2022
165673,,17,26/07/2022,,18,19,27/07/2022
165674,,12,05/04/2022,,14,24,05/04/2022
165675,,4,20/02/2022,,16,23,20/02/2022
165676,,11,19/08/2022,,6,21,20/08/2022
165677,,5,03/12/2022,,5,22,04/12/2022
165678,,17,04/10/2022,,8,21,05/10/2022
165679,,13,21/06/2022,,17,23,22/06/2022
165680,,5,03/07/2022,,14,17,03/07/2022
165681,,5,15/11/2022,,10,21,15/11/2022
165682,,8,25/07/2022,,10,23,25/07/2022
165683,,8,14/08/2022,,12,10,15/08/2022
165684,,14,18/07/2022,,9,24,18/07/2022
165685,,22,06/08/2022,,23,9,07/08/2022
165686,,18,07/07/2022,,4,23,08/07/2022
165687,,20,29/03/2022,,19,21,30/03/2022
165688,,8,01/12/2022,,3,15,01/12/2022
165689,,4,10/07/2022,,19,17,10/07/2022
165690,,11,04/04/2022,,18,16,05/04/2022
165691,,18,23/02/2022,,21,20,23/02/2022
165692,,12,01/11/2022,,20,21,02/11/2022
165693,,5,18/08/2022,,13,24,19/08/2022
165694,,13,28/11/2022,,18,18,29/11/2022
165695,,17,21/07/2022,,23,16,21/07/2022
165696,,18,03/09/2022,,0,22,04/09/2022
165697,,18,13/05/2022,,13,18,14/05/2022
165698,,18,10/06/2022,,19,16,11/06/2022
165699,,14,06/12/2022,,0,23,06/12/2022
165700,,13,19/11/2022,,16,21,20/11/2022
165701,,4,21/12/2022,,17,8,22/12/2022
165702,,14,14/03/2022,,5,13,15/03/2022
165703,,15,16/12/2022,,13,12,17/12/2022
165704,,20,25/07/2022,,0,23,25/07/2022
165705,,17,15/11/2022,,4,9,16/11/2022
165706,,22,03/05/2022,,11,19,04/05/2022
165707,,18,12/03/2022,,0,22,12/03/2022
165708,,18,06/07/2022,,6,24,07/07/2022
165709,,8,26/08/2022,,0,24,27/08/2022
165710,,20,22/03/2022,,10,24,23/03/2022
165711,,15,08/12/2022,,0,16,08/12/2022
165712,,13,25/03/2022,,7,21,26/03/2022
165713,,20,10/12/2022,,10,6,10/12/2022
165714,,14,10/03/2022,,22,22,11/03/2022
165715,,5,07/09/2022,,15,17,08/09/2022
165716,,13,26/05/2022,,4,20,26/05/2022
165717,,4,30/12/2022,,6,18,31/12/2022
165718,,18,18/12/2022,,3,14,19/12/2022
165719,,4,25/01/2022,,11,4,25/01/2022
165720,,12,12/10/2022,,20,20,13/10/2022
165721,,11,06/05/2022,,7,24,06/05/2022
165722,,13,05/11/2022,,2,15,05/11/2022
165723,,13,12/09/2022,,14,24,13/09/2022
165724,,5,12/09/2022,,4,17,13/09/2022
165725,,20,03/04/2022,,17,19,04/04/2022
165726,,5,15/06/2022,,22,22,16/06/2022
165727,,12,25/07/2022,,18,5,26/07/2022
165728,,5,09/05/2022,,6,23,10/05/2022
165729,,17,18/07/2022,,20,21,19/07/2022
165730,,14,23/04/2022,,8,16,23/04/2022
165731,,8,24/11/2022,,12,24,25/11/2022
165732,,13,01/06/2022,,0,15,02/06/2022
165733,,8,02/08/2022,,20,21,03/08/2022
165734,,15,20/03/2022,,4,21,21/03/2022
165735,,5,25/10/2022,,1,16,25/10/2022
165736,,15,13/09/2022,,19,21,13/09/2022
165737,,11,04/05/2022,,19,24,04/05/2022
165738,,15,18/09/2022,,13,23,18/09/2022
165739,,14,05/10/2022,,12,1,06/10/2022
165740,,11,04/01/2022,,13,7,05/01/2022
165741,,12,16/01/2022,,3,24,17/01/2022
165742,,8,28/08/2022,,19,14,29/08/2022
165743,,15,26/03/2022,,23,6,27/03/2022
165744,,15,30/04/2022,,2,23,30/04/2022
165745,,4,18/12/2022,,2,12,19/12/2022
165746,,12,30/09/2022,,16,23,01/10/2022
165747,,13,17/01/2022,,19,14,17/01/2022
165748,,18,01/11/2022,,10,24,01/11/2022
165749,,13,15/05/2022,,1,24,15/05/2022
165750,,12,16/02/2022,,3,2,17/02/2022
165751,,18,09/08/2022,,13,6,10/08/2022
165752,,15,18/10/2022,,13,22,18/10/2022
165753,,17,18/01/2022,,16,22,19/01/2022
165754,,15,29/12/2022,,8,24,29/12/2022
165755,,14,09/11/2022,,7,11,09/11/2022
165756,,15,30/12/2022,,6,24,30/12/2022
165757,,17,30/08/2022,,9,24,31/08/2022
165758,,22,27/10/2022,,14,24,27/10/2022
165759,,8,03/12/2022,,13,17,04/12/2022
165760,,5,10/07/2022,,0,11,10/07/2022
165761,,14,04/07/2022,,16,21,04/07/2022
165762,,13,05/06/2022,,6,15,05/06/2022
165763,,18,14/01/2022,,0,21,14/01/2022
165764,,22,21/03/2022,,21,23,22/03/2022
165765,,12,12/08/2022,,14,19,12/08/2022
165766,,8,07/10/2022,,17,23,07/10/2022
165767,,14,22/09/2022,,13,16,22/09/2022
165768,,14,15/12/2022,,19,6,15/12/2022
165769,,8,31/01/2022,,5,22,31/01/2022
165770,,17,01/10/2022,,12,4,02/10/2022
165771,,18,30/12/2022,,22,18,30/12/2022
165772,,13,06/08/2022,,9,12,07/08/2022
165773,,22,31/03/2022,,21,18,01/04/2022
165774,,17,27/01/2022,,7,17,27/01/2022
165775,,5,04/04/2022,,8,16,05/04/2022
165776,,18,12/09/2022,,17,20,13/09/2022
165777,,5,24/11/2022,,18,21,25/11/2022
165778,,18,20/05/2022,,7,22,20/05/2022
165779,,13,18/08/2022,,0,20,19/08/2022
165780,,13,14/12/2022,,11,20,15/12/2022
165781,,11,21/12/2022,,21,24,22/12/2022
165782,,11,15/08/2022,,0,18,16/08/2022
165783,,5,13/06/2022,,14,22,14/06/2022
165784,,4,10/03/2022,,12,24,11/03/2022
165785,,5,27/06/2022,,18,9,27/06/2022
165786,,17,15/09/2022,,8,15,16/09/2022
165787,,4,29/04/2022,,13,23,30/04/2022
165788,,12,28/06/2022,,11,24,29/06/2022
165789,,18,14/06/2022,,5,24,14/06/2022
165790,,4,09/08/2022,,12,21,10/08/2022
165791,,15,13/05/2022,,8,24,14/05/2022
165792,,17,14/05/2022,,22,18,14/05/2022
165793,,11,27/03/2022,,15,16,28/03/2022
165794,,5,08/06/2022,,8,18,08/06/2022
165795,,8,05/09/2022,,2,18,06/09/2022
165796,,22,13/12/2022,,20,20,14/12/2022
165797,,22,10/04/2022,,2,24,10/04/2022
165798,,14,12/10/2022,,21,20,12/10/2022
165799,,15,04/06/2022,,19,15,05/06/2022
165800,,11,07/11/2022,,13,24,07/11/2022
165801,,13,30/10/2022,,9,23,31/10/2022
165802,,5,24/09/2022,,16,23,24/09/2022
165803,,8,23/01/2022,,12,11,24/01/2022
165804,,11,18/04/2022,,11,17,19/04/2022
165805,,4,29/03/2022,,21,9,29/03/2022
165806,,14,08/02/2022,,7,4,09/02/2022
165807,,20,27/06/2022,,15,9,28/06/2022
165808,,18,20/03/2022,,23,24,20/03/2022
165809,,17,05/10/2022,,9,10,05/10/2022
165810,,20,17/07/2022,,16,24,18/07/2022
165811,,17,03/11/2022,,1,11,04/11/2022
165812,,4,13/10/2022,,1,13,13/10/2022
165813,,13,04/07/2022,,0,21,05/07/2022
165814,,11,26/04/2022,,6,13,26/04/2022
