IDHORARIO,DURACION,IDSERVICIO,FECHAINICIO,DIA,HORAINICIO,HORAFIN,FECHAFIN
68716,,17,19/07/2022,,12,21,20/07/2022
68717,,8,02/07/2022,,18,6,02/07/2022
68718,,12,31/03/2022,,12,20,31/03/2022
68719,,5,14/06/2022,,0,21,14/06/2022
68720,,18,17/12/2022,,23,21,17/12/2022
68721,,14,30/03/2022,,21,24,30/03/2022
68722,,5,31/08/2022,,16,15,31/08/2022
68723,,13,07/09/2022,,12,16,08/09/2022
68724,,22,19/12/2022,,12,9,20/12/2022
68725,,11,20/04/2022,,18,12,20/04/2022
68726,,8,19/04/2022,,12,19,19/04/2022
68727,,15,22/09/2022,,18,23,22/09/2022
68728,,17,23/01/2022,,15,13,23/01/2022
68729,,15,05/11/2022,,10,19,05/11/2022
68730,,13,03/07/2022,,12,23,04/07/2022
68731,,15,28/03/2022,,6,15,29/03/2022
68732,,18,06/12/2022,,15,11,06/12/2022
68733,,8,17/01/2022,,16,16,18/01/2022
68734,,4,16/11/2022,,7,24,16/11/2022
68735,,13,01/07/2022,,8,23,01/07/2022
68736,,18,13/11/2022,,1,24,14/11/2022
68737,,20,25/06/2022,,0,23,26/06/2022
68738,,8,22/06/2022,,8,7,22/06/2022
68739,,20,07/02/2022,,14,9,07/02/2022
68740,,4,16/09/2022,,10,19,16/09/2022
68741,,15,06/02/2022,,8,7,07/02/2022
68742,,5,03/06/2022,,6,15,04/06/2022
68743,,15,23/12/2022,,12,24,24/12/2022
68744,,5,26/03/2022,,4,19,26/03/2022
68745,,8,24/02/2022,,1,23,24/02/2022
68746,,5,17/09/2022,,19,20,17/09/2022
68747,,14,26/04/2022,,21,20,26/04/2022
68748,,22,28/03/2022,,10,21,29/03/2022
68749,,18,04/05/2022,,20,13,04/05/2022
68750,,5,29/09/2022,,22,20,30/09/2022
68751,,14,05/02/2022,,7,22,05/02/2022
68752,,18,03/03/2022,,17,20,04/03/2022
68753,,5,19/08/2022,,22,22,19/08/2022
68754,,17,06/03/2022,,22,20,06/03/2022
68755,,13,27/10/2022,,23,24,28/10/2022
68756,,14,02/05/2022,,2,18,02/05/2022
68757,,20,21/10/2022,,23,15,21/10/2022
68758,,22,03/09/2022,,10,22,03/09/2022
68759,,15,18/05/2022,,9,24,19/05/2022
68760,,5,19/01/2022,,4,6,19/01/2022
68761,,13,14/09/2022,,12,18,15/09/2022
68762,,14,07/04/2022,,22,11,07/04/2022
68763,,17,21/11/2022,,12,22,22/11/2022
68764,,18,26/03/2022,,5,21,26/03/2022
68765,,15,18/07/2022,,3,7,19/07/2022
68766,,15,01/05/2022,,17,20,01/05/2022
68767,,13,22/05/2022,,18,23,22/05/2022
68768,,13,07/05/2022,,8,21,08/05/2022
68769,,11,09/12/2022,,23,13,09/12/2022
68770,,5,30/04/2022,,17,8,30/04/2022
68771,,12,22/11/2022,,10,15,22/11/2022
68772,,15,01/05/2022,,22,12,02/05/2022
68773,,4,24/06/2022,,1,24,25/06/2022
68774,,4,28/07/2022,,20,21,29/07/2022
68775,,11,06/07/2022,,2,23,07/07/2022
68776,,20,01/08/2022,,21,24,01/08/2022
68777,,4,12/07/2022,,16,22,13/07/2022
68778,,13,25/01/2022,,20,21,26/01/2022
68779,,11,04/07/2022,,12,11,04/07/2022
68780,,12,06/12/2022,,11,23,07/12/2022
68781,,11,23/07/2022,,3,23,23/07/2022
68782,,12,02/01/2022,,8,18,02/01/2022
68783,,14,11/11/2022,,7,21,11/11/2022
68784,,17,05/12/2022,,19,16,06/12/2022
68785,,18,26/11/2022,,18,15,26/11/2022
68786,,13,06/02/2022,,9,24,07/02/2022
68787,,4,08/06/2022,,20,17,09/06/2022
68788,,15,21/11/2022,,13,23,22/11/2022
68789,,12,03/01/2022,,21,14,04/01/2022
68790,,8,14/01/2022,,11,23,15/01/2022
68791,,4,06/02/2022,,14,15,07/02/2022
68792,,14,05/07/2022,,3,12,05/07/2022
68793,,22,22/05/2022,,5,21,23/05/2022
68794,,14,22/09/2022,,8,16,23/09/2022
68795,,22,03/05/2022,,4,14,03/05/2022
68796,,8,18/06/2022,,9,16,18/06/2022
68797,,11,15/01/2022,,22,11,16/01/2022
68798,,22,25/08/2022,,6,22,26/08/2022
68799,,20,19/12/2022,,12,22,20/12/2022
68800,,5,24/04/2022,,4,19,24/04/2022
68801,,11,06/08/2022,,22,19,06/08/2022
68802,,4,04/04/2022,,21,19,04/04/2022
68803,,13,12/05/2022,,21,23,13/05/2022
68804,,12,07/06/2022,,0,6,08/06/2022
68805,,20,05/07/2022,,9,16,05/07/2022
68806,,18,27/10/2022,,0,22,27/10/2022
68807,,8,04/10/2022,,14,15,05/10/2022
68808,,22,07/02/2022,,15,22,08/02/2022
68809,,12,27/07/2022,,12,24,27/07/2022
68810,,18,16/06/2022,,15,0,17/06/2022
68811,,18,20/03/2022,,3,24,20/03/2022
68812,,17,29/08/2022,,18,20,29/08/2022
68813,,8,16/04/2022,,0,24,16/04/2022
68814,,8,31/03/2022,,1,22,01/04/2022
68815,,17,03/08/2022,,19,0,03/08/2022
68816,,22,08/12/2022,,3,24,08/12/2022
68817,,15,02/10/2022,,0,17,02/10/2022
68818,,14,02/07/2022,,9,24,03/07/2022
68819,,13,17/05/2022,,1,23,17/05/2022
68820,,5,27/10/2022,,12,19,28/10/2022
68821,,8,22/11/2022,,15,14,22/11/2022
68822,,17,19/05/2022,,4,21,19/05/2022
68823,,15,10/02/2022,,12,24,10/02/2022
68824,,17,13/11/2022,,5,16,14/11/2022
68825,,15,27/03/2022,,14,3,28/03/2022
68826,,12,30/12/2022,,11,21,31/12/2022
68827,,8,30/01/2022,,10,12,30/01/2022
68828,,13,03/05/2022,,10,16,03/05/2022
68829,,5,11/02/2022,,9,19,11/02/2022
68830,,15,26/03/2022,,6,22,26/03/2022
68831,,20,12/11/2022,,19,17,12/11/2022
68832,,17,16/12/2022,,1,23,17/12/2022
68833,,15,13/04/2022,,3,23,14/04/2022
68834,,13,05/03/2022,,19,24,05/03/2022
68835,,17,04/12/2022,,5,22,04/12/2022
68836,,14,09/01/2022,,12,20,09/01/2022
68837,,13,24/11/2022,,8,23,25/11/2022
68838,,11,12/07/2022,,6,20,12/07/2022
68839,,14,07/07/2022,,3,23,07/07/2022
68840,,12,15/09/2022,,19,17,15/09/2022
68841,,15,08/01/2022,,17,24,09/01/2022
68842,,11,06/11/2022,,21,13,07/11/2022
68843,,11,20/05/2022,,17,19,21/05/2022
68844,,8,24/09/2022,,17,4,24/09/2022
68845,,5,16/02/2022,,15,21,16/02/2022
68846,,18,13/12/2022,,7,24,13/12/2022
68847,,11,27/01/2022,,7,12,27/01/2022
68848,,17,04/07/2022,,3,23,05/07/2022
68849,,5,24/04/2022,,20,12,24/04/2022
68850,,14,22/10/2022,,10,24,22/10/2022
68851,,20,29/03/2022,,13,21,30/03/2022
68852,,20,28/09/2022,,9,23,29/09/2022
68853,,20,19/01/2022,,10,21,19/01/2022
68854,,14,10/03/2022,,3,24,10/03/2022
68855,,12,22/08/2022,,0,7,22/08/2022
68856,,20,06/11/2022,,13,20,07/11/2022
68857,,5,21/12/2022,,16,24,21/12/2022
68858,,14,29/11/2022,,3,24,30/11/2022
68859,,14,01/12/2022,,18,16,01/12/2022
68860,,15,24/02/2022,,21,21,25/02/2022
68861,,20,07/02/2022,,1,22,08/02/2022
68862,,15,23/07/2022,,5,20,23/07/2022
68863,,11,30/07/2022,,20,12,30/07/2022
68864,,17,31/08/2022,,19,24,01/09/2022
68865,,15,20/10/2022,,12,24,20/10/2022
68866,,11,11/12/2022,,5,24,12/12/2022
68867,,20,23/10/2022,,20,19,23/10/2022
68868,,12,24/02/2022,,12,21,24/02/2022
68869,,15,16/05/2022,,3,13,17/05/2022
68870,,17,19/07/2022,,17,14,20/07/2022
68871,,8,29/07/2022,,1,20,29/07/2022
68872,,20,19/06/2022,,17,16,19/06/2022
68873,,11,25/09/2022,,15,23,25/09/2022
68874,,20,18/06/2022,,0,18,18/06/2022
68875,,12,25/01/2022,,6,20,25/01/2022
68876,,17,28/10/2022,,4,20,29/10/2022
68877,,15,30/01/2022,,9,18,30/01/2022
68878,,5,09/10/2022,,17,22,10/10/2022
68879,,13,14/12/2022,,11,22,14/12/2022
68880,,20,01/02/2022,,7,20,01/02/2022
68881,,4,29/10/2022,,18,18,30/10/2022
68882,,22,13/03/2022,,20,20,13/03/2022
68883,,17,12/07/2022,,19,6,12/07/2022
68884,,20,30/07/2022,,5,18,30/07/2022
68885,,22,19/09/2022,,15,18,19/09/2022
68886,,5,17/05/2022,,17,16,17/05/2022
68887,,5,07/04/2022,,7,17,07/04/2022
68888,,5,09/06/2022,,17,15,10/06/2022
68889,,20,26/09/2022,,2,11,27/09/2022
68890,,11,10/03/2022,,18,16,11/03/2022
68891,,22,13/05/2022,,3,20,13/05/2022
68892,,14,23/12/2022,,11,9,23/12/2022
68893,,14,28/05/2022,,8,20,28/05/2022
68894,,5,02/07/2022,,1,16,03/07/2022
68895,,15,13/02/2022,,13,24,13/02/2022
68896,,11,24/05/2022,,18,24,24/05/2022
68897,,15,20/11/2022,,15,2,20/11/2022
68898,,5,29/09/2022,,23,20,30/09/2022
68899,,14,12/12/2022,,19,23,12/12/2022
68900,,5,02/01/2022,,9,24,02/01/2022
68901,,12,23/07/2022,,18,12,23/07/2022
68902,,13,23/01/2022,,12,23,24/01/2022
68903,,15,13/09/2022,,4,21,13/09/2022
68904,,5,26/10/2022,,16,20,26/10/2022
68905,,12,12/12/2022,,3,19,12/12/2022
68906,,14,11/02/2022,,15,17,11/02/2022
68907,,12,09/05/2022,,19,16,09/05/2022
68908,,12,26/01/2022,,10,21,27/01/2022
68909,,5,01/11/2022,,17,15,02/11/2022
68910,,15,01/11/2022,,1,15,01/11/2022
68911,,15,15/11/2022,,6,21,16/11/2022
68912,,13,20/03/2022,,10,7,21/03/2022
68913,,17,13/10/2022,,15,22,14/10/2022
68914,,13,14/03/2022,,7,21,15/03/2022
68915,,20,23/05/2022,,8,22,24/05/2022
68916,,20,27/11/2022,,14,0,27/11/2022
68917,,13,08/11/2022,,17,13,09/11/2022
68918,,8,13/11/2022,,9,18,13/11/2022
68919,,12,22/02/2022,,8,16,23/02/2022
68920,,4,09/01/2022,,4,24,09/01/2022
68921,,8,14/03/2022,,5,19,15/03/2022
68922,,15,20/10/2022,,8,24,20/10/2022
68923,,12,17/12/2022,,6,13,17/12/2022
68924,,22,10/08/2022,,20,12,11/08/2022
68925,,17,27/08/2022,,3,23,27/08/2022
68926,,18,09/08/2022,,1,4,10/08/2022
68927,,11,10/11/2022,,19,15,11/11/2022
68928,,14,08/01/2022,,20,2,08/01/2022
68929,,8,13/11/2022,,6,23,13/11/2022
68930,,13,04/10/2022,,7,17,05/10/2022
68931,,8,04/11/2022,,23,11,05/11/2022
68932,,18,26/12/2022,,4,17,27/12/2022
68933,,13,22/09/2022,,9,22,22/09/2022
68934,,17,29/12/2022,,17,24,30/12/2022
68935,,13,10/04/2022,,5,12,10/04/2022
68936,,15,21/05/2022,,13,22,21/05/2022
68937,,8,26/04/2022,,12,15,26/04/2022
68938,,8,28/04/2022,,18,16,29/04/2022
68939,,5,20/06/2022,,0,1,21/06/2022
68940,,18,30/09/2022,,9,23,30/09/2022
68941,,17,02/02/2022,,17,6,02/02/2022
68942,,11,04/04/2022,,22,8,05/04/2022
68943,,8,09/08/2022,,2,19,09/08/2022
68944,,20,12/05/2022,,2,21,12/05/2022
68945,,15,30/03/2022,,12,16,30/03/2022
68946,,22,05/04/2022,,9,20,05/04/2022
68947,,5,07/04/2022,,8,24,08/04/2022
68948,,14,06/10/2022,,10,17,06/10/2022
68949,,17,26/10/2022,,12,16,27/10/2022
68950,,5,11/08/2022,,9,14,12/08/2022
68951,,18,06/09/2022,,8,22,06/09/2022
68952,,22,25/02/2022,,20,12,25/02/2022
68953,,13,08/12/2022,,3,24,09/12/2022
68954,,18,21/08/2022,,19,22,22/08/2022
68955,,14,18/12/2022,,5,10,18/12/2022
68956,,22,31/05/2022,,11,12,31/05/2022
68957,,8,30/09/2022,,9,9,30/09/2022
68958,,13,19/02/2022,,10,24,20/02/2022
68959,,5,15/02/2022,,7,13,16/02/2022
68960,,5,07/01/2022,,18,21,07/01/2022
68961,,12,22/10/2022,,7,24,23/10/2022
68962,,12,30/07/2022,,0,20,31/07/2022
68963,,13,23/11/2022,,4,19,24/11/2022
68964,,18,06/02/2022,,4,23,07/02/2022
68965,,15,09/03/2022,,21,22,09/03/2022
68966,,17,05/04/2022,,16,24,06/04/2022
68967,,15,23/04/2022,,3,7,23/04/2022
68968,,20,16/12/2022,,12,13,17/12/2022
68969,,11,23/11/2022,,12,22,23/11/2022
68970,,20,22/06/2022,,21,23,22/06/2022
68971,,18,29/12/2022,,16,14,30/12/2022
68972,,11,13/09/2022,,1,19,14/09/2022
68973,,22,27/11/2022,,17,9,27/11/2022
68974,,4,08/03/2022,,10,24,08/03/2022
68975,,17,15/06/2022,,17,24,15/06/2022
68976,,5,31/07/2022,,9,13,01/08/2022
68977,,13,21/09/2022,,3,15,22/09/2022
68978,,15,22/02/2022,,20,24,23/02/2022
68979,,15,05/05/2022,,15,12,06/05/2022
68980,,4,05/08/2022,,2,24,05/08/2022
68981,,14,05/06/2022,,10,21,05/06/2022
68982,,20,27/09/2022,,8,20,27/09/2022
68983,,15,18/05/2022,,19,22,18/05/2022
68984,,5,08/05/2022,,17,21,09/05/2022
68985,,14,12/11/2022,,22,14,13/11/2022
68986,,8,25/01/2022,,20,11,25/01/2022
68987,,20,05/07/2022,,0,19,05/07/2022
68988,,4,28/09/2022,,8,20,29/09/2022
68989,,4,08/07/2022,,4,20,09/07/2022
68990,,14,06/11/2022,,18,23,07/11/2022
68991,,4,28/05/2022,,21,21,28/05/2022
68992,,18,24/08/2022,,3,24,24/08/2022
68993,,20,22/03/2022,,23,17,22/03/2022
68994,,15,14/02/2022,,17,20,15/02/2022
68995,,13,22/05/2022,,8,18,23/05/2022
68996,,14,23/08/2022,,11,22,24/08/2022
68997,,4,13/01/2022,,5,14,14/01/2022
68998,,5,21/08/2022,,21,13,22/08/2022
68999,,15,29/11/2022,,7,8,30/11/2022
69000,,18,21/02/2022,,17,24,22/02/2022
69001,,18,29/12/2022,,0,7,29/12/2022
69002,,20,31/05/2022,,7,17,01/06/2022
69003,,22,12/02/2022,,14,23,13/02/2022
69004,,20,01/10/2022,,14,3,02/10/2022
69005,,13,07/09/2022,,22,14,08/09/2022
69006,,4,26/03/2022,,20,11,27/03/2022
69007,,20,25/12/2022,,10,19,25/12/2022
69008,,13,13/02/2022,,13,22,14/02/2022
69009,,20,21/10/2022,,15,6,21/10/2022
69010,,18,28/07/2022,,16,23,28/07/2022
69011,,15,09/07/2022,,16,18,09/07/2022
69012,,8,10/09/2022,,9,16,11/09/2022
69013,,8,19/03/2022,,21,21,19/03/2022
69014,,17,26/04/2022,,0,22,27/04/2022
69015,,8,17/06/2022,,19,6,18/06/2022
69016,,14,31/05/2022,,6,24,31/05/2022
69017,,15,03/08/2022,,15,22,03/08/2022
69018,,13,16/02/2022,,18,13,16/02/2022
69019,,11,31/07/2022,,4,16,01/08/2022
69020,,14,06/08/2022,,11,23,06/08/2022
69021,,5,28/12/2022,,17,24,28/12/2022
69022,,22,14/11/2022,,7,22,15/11/2022
69023,,18,11/07/2022,,21,5,11/07/2022
69024,,18,11/06/2022,,6,21,11/06/2022
69025,,15,01/05/2022,,14,24,01/05/2022
69026,,12,25/04/2022,,13,22,25/04/2022
69027,,4,20/10/2022,,14,23,20/10/2022
69028,,13,03/10/2022,,11,10,03/10/2022
69029,,11,15/09/2022,,17,21,16/09/2022
69030,,20,12/04/2022,,20,23,13/04/2022
69031,,12,22/06/2022,,6,19,23/06/2022
69032,,15,14/04/2022,,13,16,15/04/2022
69033,,17,11/12/2022,,1,16,11/12/2022
69034,,17,07/02/2022,,23,17,07/02/2022
69035,,11,13/11/2022,,5,24,14/11/2022
69036,,14,11/10/2022,,23,8,12/10/2022
69037,,8,02/09/2022,,8,22,02/09/2022
69038,,22,15/02/2022,,23,20,15/02/2022
69039,,18,12/02/2022,,14,23,12/02/2022
69040,,14,18/08/2022,,11,21,18/08/2022
69041,,12,31/08/2022,,2,24,31/08/2022
69042,,17,23/07/2022,,21,17,23/07/2022
69043,,11,14/08/2022,,23,21,15/08/2022
69044,,14,18/08/2022,,17,21,18/08/2022
69045,,20,03/06/2022,,12,22,03/06/2022
69046,,15,06/08/2022,,19,22,07/08/2022
69047,,12,24/01/2022,,21,20,24/01/2022
69048,,11,30/06/2022,,19,23,30/06/2022
69049,,11,06/05/2022,,9,20,06/05/2022
69050,,8,06/08/2022,,1,24,06/08/2022
69051,,14,30/10/2022,,9,10,30/10/2022
69052,,14,08/02/2022,,16,17,08/02/2022
69053,,15,06/10/2022,,20,24,06/10/2022
69054,,5,08/05/2022,,7,19,08/05/2022
69055,,12,18/06/2022,,4,22,18/06/2022
69056,,12,05/05/2022,,0,17,05/05/2022
69057,,5,24/03/2022,,2,12,24/03/2022
69058,,5,29/11/2022,,9,10,30/11/2022
69059,,4,23/09/2022,,4,14,24/09/2022
69060,,17,04/11/2022,,18,15,05/11/2022
69061,,4,06/03/2022,,0,24,07/03/2022
69062,,11,12/12/2022,,4,20,12/12/2022
69063,,14,08/06/2022,,18,24,08/06/2022
69064,,4,15/10/2022,,6,21,15/10/2022
69065,,22,20/03/2022,,14,18,20/03/2022
69066,,13,14/12/2022,,19,24,14/12/2022
69067,,4,03/04/2022,,0,23,04/04/2022
69068,,13,17/10/2022,,9,23,17/10/2022
69069,,20,11/06/2022,,8,9,11/06/2022
69070,,4,13/01/2022,,16,22,13/01/2022
69071,,13,20/10/2022,,8,24,20/10/2022
69072,,18,24/01/2022,,1,13,24/01/2022
69073,,5,19/05/2022,,6,22,19/05/2022
69074,,22,31/10/2022,,23,22,01/11/2022
69075,,20,25/04/2022,,3,18,25/04/2022
69076,,4,25/06/2022,,12,24,25/06/2022
69077,,13,26/03/2022,,16,14,27/03/2022
69078,,20,21/07/2022,,22,12,22/07/2022
69079,,8,01/11/2022,,17,15,01/11/2022
69080,,5,01/11/2022,,0,20,02/11/2022
69081,,14,05/08/2022,,6,13,06/08/2022
69082,,11,15/12/2022,,3,15,15/12/2022
69083,,8,07/10/2022,,12,21,08/10/2022
69084,,18,25/04/2022,,10,18,25/04/2022
69085,,17,06/08/2022,,14,16,07/08/2022
69086,,14,28/07/2022,,16,21,28/07/2022
69087,,15,01/05/2022,,16,22,02/05/2022
69088,,4,02/12/2022,,3,18,03/12/2022
69089,,20,24/11/2022,,23,11,25/11/2022
69090,,14,06/08/2022,,15,24,06/08/2022
69091,,15,17/11/2022,,15,11,17/11/2022
69092,,22,23/02/2022,,16,23,23/02/2022
69093,,12,16/02/2022,,6,6,17/02/2022
69094,,20,08/01/2022,,13,22,08/01/2022
69095,,12,21/11/2022,,7,22,21/11/2022
69096,,20,20/01/2022,,0,17,20/01/2022
69097,,4,26/09/2022,,17,0,27/09/2022
69098,,8,17/10/2022,,16,15,18/10/2022
69099,,18,12/03/2022,,7,20,13/03/2022
69100,,4,18/10/2022,,19,23,19/10/2022
69101,,13,28/08/2022,,21,12,29/08/2022
69102,,18,05/04/2022,,18,22,05/04/2022
69103,,4,01/08/2022,,12,6,01/08/2022
69104,,5,30/08/2022,,4,8,30/08/2022
69105,,8,07/09/2022,,4,12,07/09/2022
69106,,4,07/08/2022,,5,21,08/08/2022
69107,,17,01/03/2022,,23,15,01/03/2022
69108,,12,17/08/2022,,20,20,18/08/2022
69109,,17,12/05/2022,,1,21,13/05/2022
69110,,20,30/03/2022,,17,6,31/03/2022
69111,,17,31/10/2022,,0,24,01/11/2022
69112,,15,25/11/2022,,5,24,26/11/2022
69113,,11,12/03/2022,,9,24,12/03/2022
69114,,13,18/10/2022,,6,23,19/10/2022
69115,,11,04/10/2022,,17,24,04/10/2022
69116,,4,02/03/2022,,8,17,03/03/2022
69117,,15,19/09/2022,,3,19,20/09/2022
69118,,18,18/08/2022,,12,24,19/08/2022
69119,,13,14/01/2022,,14,21,14/01/2022
69120,,12,29/12/2022,,5,24,30/12/2022
69121,,11,25/10/2022,,12,11,26/10/2022
69122,,11,04/06/2022,,7,23,04/06/2022
69123,,12,08/01/2023,,20,15,08/01/2023
69124,,22,27/03/2022,,14,14,27/03/2022
69125,,17,12/08/2022,,14,15,13/08/2022
69126,,14,29/05/2022,,4,23,29/05/2022
69127,,15,30/05/2022,,19,3,30/05/2022
69128,,8,15/09/2022,,9,19,15/09/2022
69129,,14,11/10/2022,,2,11,11/10/2022
69130,,5,21/01/2022,,18,9,22/01/2022
69131,,20,20/01/2022,,0,9,20/01/2022
69132,,13,27/09/2022,,3,24,27/09/2022
69133,,14,23/08/2022,,20,12,24/08/2022
69134,,20,09/06/2022,,15,7,09/06/2022
69135,,18,21/11/2022,,12,24,22/11/2022
69136,,18,31/08/2022,,13,22,01/09/2022
69137,,15,23/08/2022,,22,18,24/08/2022
69138,,11,24/02/2022,,9,22,24/02/2022
69139,,14,15/08/2022,,18,17,16/08/2022
69140,,14,28/06/2022,,14,15,29/06/2022
69141,,12,08/07/2022,,14,14,09/07/2022
69142,,4,30/05/2022,,18,14,31/05/2022
69143,,8,28/08/2022,,15,4,28/08/2022
69144,,11,11/05/2022,,9,13,12/05/2022
69145,,20,31/07/2022,,22,16,01/08/2022
69146,,17,03/04/2022,,9,16,04/04/2022
69147,,20,20/02/2022,,5,18,21/02/2022
69148,,18,01/07/2022,,9,8,01/07/2022
69149,,14,09/11/2022,,10,14,09/11/2022
69150,,18,04/02/2022,,12,21,04/02/2022
69151,,14,23/03/2022,,11,19,23/03/2022
69152,,20,13/04/2022,,2,22,13/04/2022
69153,,22,22/08/2022,,14,22,23/08/2022
69154,,5,02/10/2022,,1,14,02/10/2022
69155,,13,19/01/2022,,10,18,19/01/2022
69156,,20,16/02/2022,,6,13,17/02/2022
69157,,11,06/03/2022,,9,19,06/03/2022
69158,,12,31/05/2022,,19,24,31/05/2022
69159,,11,27/06/2022,,13,23,28/06/2022
69160,,15,29/05/2022,,1,22,29/05/2022
69161,,12,10/02/2022,,2,20,10/02/2022
69162,,8,18/07/2022,,23,22,19/07/2022
69163,,22,12/02/2022,,22,23,12/02/2022
69164,,17,14/08/2022,,3,20,14/08/2022
69165,,18,08/09/2022,,17,24,09/09/2022
69166,,12,02/11/2022,,6,24,03/11/2022
69167,,22,05/11/2022,,2,17,05/11/2022
69168,,22,21/09/2022,,18,7,21/09/2022
69169,,18,10/12/2022,,3,22,11/12/2022
69170,,8,23/09/2022,,13,22,23/09/2022
69171,,15,09/10/2022,,10,17,09/10/2022
69172,,13,30/08/2022,,23,13,30/08/2022
69173,,12,18/08/2022,,1,23,18/08/2022
69174,,8,15/06/2022,,5,21,16/06/2022
69175,,22,14/09/2022,,17,24,15/09/2022
69176,,13,03/03/2022,,19,18,04/03/2022
69177,,4,20/06/2022,,18,17,21/06/2022
69178,,4,22/12/2022,,5,12,23/12/2022
69179,,20,30/08/2022,,17,24,31/08/2022
69180,,15,12/01/2022,,21,23,12/01/2022
69181,,18,08/01/2022,,10,10,09/01/2022
69182,,11,23/11/2022,,15,18,23/11/2022
69183,,14,31/05/2022,,7,20,31/05/2022
69184,,12,01/06/2022,,7,24,02/06/2022
69185,,13,05/01/2022,,4,19,06/01/2022
69186,,5,20/01/2022,,20,18,21/01/2022
69187,,12,28/07/2022,,15,20,29/07/2022
69188,,4,21/09/2022,,18,23,22/09/2022
69189,,20,08/01/2022,,20,1,08/01/2022
69190,,12,11/10/2022,,13,20,11/10/2022
69191,,22,24/11/2022,,17,21,25/11/2022
69192,,13,22/07/2022,,8,15,22/07/2022
69193,,12,25/09/2022,,4,20,26/09/2022
69194,,11,22/11/2022,,2,19,22/11/2022
69195,,13,28/06/2022,,10,22,28/06/2022
69196,,17,07/03/2022,,12,18,08/03/2022
69197,,14,20/09/2022,,9,19,20/09/2022
69198,,4,29/06/2022,,15,24,30/06/2022
69199,,15,20/02/2022,,0,13,20/02/2022
69200,,12,18/06/2022,,15,22,18/06/2022
69201,,20,09/07/2022,,18,21,10/07/2022
69202,,5,16/02/2022,,10,9,16/02/2022
69203,,22,25/09/2022,,12,21,25/09/2022
69204,,5,03/01/2022,,11,18,04/01/2022
69205,,20,25/03/2022,,15,10,25/03/2022
69206,,11,19/06/2022,,18,12,20/06/2022
69207,,17,26/08/2022,,21,20,27/08/2022
69208,,22,03/06/2022,,15,24,04/06/2022
69209,,18,15/11/2022,,21,24,16/11/2022
69210,,20,06/06/2022,,3,23,07/06/2022
69211,,4,25/02/2022,,14,15,25/02/2022
69212,,11,23/11/2022,,7,21,23/11/2022
69213,,15,20/01/2022,,23,23,20/01/2022
69214,,13,30/06/2022,,11,20,30/06/2022
69215,,17,08/05/2022,,7,15,09/05/2022
69216,,17,09/09/2022,,22,17,09/09/2022
69217,,18,28/05/2022,,15,23,28/05/2022
69218,,11,23/09/2022,,21,18,24/09/2022
69219,,22,08/06/2022,,16,18,08/06/2022
69220,,17,24/10/2022,,23,14,25/10/2022
69221,,8,06/09/2022,,10,23,07/09/2022
69222,,4,21/04/2022,,20,24,22/04/2022
69223,,5,20/01/2022,,14,14,20/01/2022
69224,,4,10/11/2022,,7,24,10/11/2022
69225,,11,14/11/2022,,9,16,14/11/2022
69226,,18,13/11/2022,,2,20,13/11/2022
69227,,13,30/04/2022,,10,21,01/05/2022
69228,,4,17/10/2022,,19,12,17/10/2022
69229,,4,28/08/2022,,21,10,28/08/2022
69230,,8,02/04/2022,,11,20,02/04/2022
69231,,17,22/07/2022,,10,17,22/07/2022
69232,,12,08/04/2022,,13,23,08/04/2022
69233,,11,28/06/2022,,1,23,29/06/2022
69234,,15,16/12/2022,,4,10,17/12/2022
69235,,14,10/12/2022,,10,18,10/12/2022
69236,,11,03/12/2022,,4,21,03/12/2022
69237,,15,30/11/2022,,18,14,01/12/2022
69238,,18,24/08/2022,,6,19,25/08/2022
69239,,17,09/08/2022,,22,15,09/08/2022
69240,,8,15/01/2022,,21,20,16/01/2022
69241,,20,16/02/2022,,8,16,16/02/2022
69242,,15,04/07/2022,,11,10,04/07/2022
69243,,18,29/05/2022,,9,22,29/05/2022
69244,,22,14/01/2022,,13,24,15/01/2022
69245,,11,13/05/2022,,0,15,13/05/2022
69246,,14,16/08/2022,,20,21,16/08/2022
69247,,4,11/11/2022,,22,22,12/11/2022
69248,,20,04/01/2022,,7,22,04/01/2022
69249,,4,02/09/2022,,17,16,02/09/2022
69250,,17,16/08/2022,,20,19,16/08/2022
69251,,18,11/06/2022,,10,8,12/06/2022
69252,,18,17/12/2022,,20,23,17/12/2022
69253,,14,14/01/2022,,21,13,15/01/2022
69254,,22,31/03/2022,,21,10,01/04/2022
69255,,12,15/06/2022,,2,22,15/06/2022
69256,,20,04/07/2022,,15,11,04/07/2022
69257,,15,02/05/2022,,18,22,02/05/2022
69258,,12,05/03/2022,,13,22,06/03/2022
69259,,22,26/09/2022,,7,18,26/09/2022
69260,,4,14/08/2022,,5,18,14/08/2022
69261,,11,08/10/2022,,4,17,09/10/2022
69262,,12,19/06/2022,,1,22,20/06/2022
69263,,4,23/04/2022,,22,10,24/04/2022
69264,,20,01/04/2022,,1,8,01/04/2022
69265,,11,16/11/2022,,6,21,17/11/2022
69266,,15,06/03/2022,,8,21,07/03/2022
69267,,5,15/01/2022,,1,21,16/01/2022
69268,,4,30/04/2022,,2,17,01/05/2022
69269,,4,11/06/2022,,5,16,11/06/2022
69270,,5,05/04/2022,,2,17,06/04/2022
69271,,22,22/06/2022,,12,21,22/06/2022
69272,,4,11/04/2022,,13,18,12/04/2022
