NUMRESERVA,IDESTADIA,IDSERVICIO,IDHORARIO,IDCONSUMO,IDCONVENCION,CAPACIDAD
173651,64499,8,173681,,,4
173652,64500,11,173682,,,3
173653,64501,15,173683,,,2
173654,64502,13,173684,,,4
173655,64503,17,173685,,,3
173656,64504,12,173686,,,4
173657,64505,11,173687,,,1
173658,64506,14,173688,,,3
173659,64507,15,173689,,,3
173660,64508,20,173690,,,4
173661,64509,8,173691,,,3
173662,64510,14,173692,,,1
173663,64511,14,173693,,,2
173664,64512,20,173694,,,3
173665,64513,18,173695,,,3
173666,64514,8,173696,,,1
173667,64515,4,173697,,,4
173668,64516,4,173698,,,4
173669,64517,20,173699,,,1
173670,64518,11,173700,,,2
173671,64519,22,173701,,,4
173672,64520,15,173702,15,,1
173673,64521,18,173703,15,,3
173674,64522,13,173704,,,4
173675,64523,15,173705,,,3
173676,64524,17,173706,,,4
173677,64525,4,173707,,,1
173678,64526,18,173708,,,2
173679,64527,14,173709,,,1
173680,64528,11,173710,,,2
173681,64529,6,173711,,,1
173682,64530,14,173712,,,2
173683,64531,6,173713,,,4
173684,64532,20,173714,,,2
173685,64533,5,173715,,,4
173686,64534,14,173716,,,4
173687,64535,14,173717,,,3
173688,64536,5,173718,,,2
173689,64537,13,173719,,,4
173690,64538,5,173720,,,4
173691,64539,5,173721,,,2
173692,64540,22,173722,,,1
173693,64541,17,173723,,,1
173694,64542,4,173724,,,2
173695,64543,20,173725,,,1
173696,64544,14,173726,,,4
173697,64545,12,173727,,,1
173698,64546,22,173728,15,,4
173699,64547,5,173729,,,2
173700,64548,4,173730,,,2
173701,64549,5,173731,,,4
173702,64550,6,173732,,,4
173703,64551,4,173733,,,1
173704,64552,13,173734,,,4
173705,64553,20,173735,,,2
173706,64554,15,173736,,,3
173707,64555,12,173737,,,4
173708,64556,6,173738,14,,1
173709,64557,4,173739,,,1
173710,64558,18,173740,,,1
173711,64559,14,173741,,,3
173712,64560,17,173742,,,3
173713,64561,5,173743,,,4
173714,64562,15,173744,,,4
173715,64563,17,173745,,,4
173716,64564,6,173746,,,2
173717,64565,12,173747,,,2
173718,64566,5,173748,,,4
173719,64567,5,173749,,,1
173720,64568,15,173750,,,4
173721,64569,14,173751,,,4
173722,64570,18,173752,,,2
173723,64571,11,173753,,,3
173724,64572,12,173754,,,2
173725,64573,6,173755,,,2
173726,64574,18,173756,,,1
173727,64575,12,173757,,,3
173728,64576,12,173758,16,,3
173729,64577,6,173759,,,1
173730,64578,18,173760,,,3
173731,64579,17,173761,,,3
173732,64580,14,173762,,,3
173733,64581,12,173763,,,3
173734,64582,15,173764,15,,1
173735,64583,12,173765,,,4
173736,64584,12,173766,,,4
173737,64585,17,173767,,,1
173738,64586,11,173768,,,4
173739,64587,14,173769,14,,4
173740,64588,13,173770,,,2
173741,64589,20,173771,,,1
173742,64590,15,173772,,,3
173743,64591,20,173773,,,2
173744,64592,18,173774,,,1
173745,64593,14,173775,15,,3
173746,64594,6,173776,,,1
173747,64595,17,173777,,,3
173748,64596,18,173778,,,1
173749,64597,5,173779,,,4
173750,64598,12,173780,,,3
173751,64599,13,173781,,,1
173752,64600,4,173782,,,2
173753,64601,8,173783,,,4
173754,64602,11,173784,14,,2
173755,64603,22,173785,,,3
173756,64604,12,173786,,,3
173757,64605,6,173787,,,4
173758,64606,12,173788,,,2
173759,64607,20,173789,,,3
173760,64608,12,173790,,,2
173761,64609,17,173791,,,4
173762,64610,22,173792,14,,2
173763,64611,20,173793,,,2
173764,64612,13,173794,,,1
173765,64613,20,173795,,,4
173766,64614,18,173796,,,4
173767,64615,20,173797,,,3
173768,64616,15,173798,15,,4
173769,64617,14,173799,15,,1
173770,64618,17,173800,,,3
173771,64619,22,173801,,,4
173772,64620,4,173802,,,1
173773,64621,18,173803,,,2
173774,64622,15,173804,,,1
173775,64623,12,173805,,,3
173776,64624,17,173806,,,1
173777,64625,12,173807,,,4
173778,64626,14,173808,,,3
173779,64627,6,173809,14,,1
173780,64628,22,173810,,,1
173781,64629,13,173811,,,2
173782,64630,15,173812,,,2
173783,64631,17,173813,,,4
173784,64632,6,173814,,,1
173785,64633,22,173815,,,4
173786,64634,13,173816,,,2
173787,64635,8,173817,,,4
173788,64636,14,173818,,,4
173789,64637,18,173819,,,3
173790,64638,17,173820,,,1
173791,64639,8,173821,,,4
173792,64640,13,173822,,,4
173793,64641,12,173823,,,3
173794,64642,6,173824,,,3
173795,64643,20,173825,,,1
173796,64644,6,173826,,,1
173797,64645,14,173827,,,1
173798,64646,20,173828,,,3
173799,64647,6,173829,,,4
173800,64648,8,173830,,,4
173801,64649,14,173831,,,2
173802,64650,12,173832,,,2
173803,64651,13,173833,,,2
173804,64652,18,173834,,,3
173805,64653,12,173835,,,4
173806,64654,12,173836,15,,2
173807,64655,12,173837,,,4
173808,64656,11,173838,,,2
173809,64657,4,173839,,,1
173810,64658,8,173840,,,2
173811,64659,17,173841,16,,3
173812,64660,14,173842,,,3
173813,64661,22,173843,,,3
173814,64662,8,173844,,,1
173815,64663,13,173845,,,3
173816,64664,22,173846,,,4
173817,64665,14,173847,14,,2
173818,64666,6,173848,16,,3
173819,64667,18,173849,,,4
173820,64668,18,173850,,,2
173821,64669,18,173851,,,3
173822,64670,6,173852,,,3
173823,64671,22,173853,,,3
173824,64672,18,173854,15,,2
173825,64673,15,173855,,,1
173826,64674,18,173856,,,3
173827,64675,15,173857,,,2
173828,64676,6,173858,,,4
173829,64677,18,173859,,,3
173830,64678,15,173860,,,2
173831,64679,20,173861,,,1
173832,64680,17,173862,15,,4
173833,64681,18,173863,,,4
173834,64682,5,173864,,,2
173835,64683,13,173865,,,1
173836,64684,17,173866,,,3
173837,64685,18,173867,,,1
173838,64686,4,173868,,,3
173839,64687,4,173869,,,4
173840,64688,12,173870,,,4
173841,64689,6,173871,,,1
173842,64690,20,173872,,,2
173843,64691,15,173873,,,2
173844,64692,6,173874,,,3
173845,64693,14,173875,,,2
173846,64694,8,173876,,,2
173847,64695,14,173877,,,3
173848,64696,17,173878,,,2
173849,64697,13,173879,,,2
173850,64698,22,173880,,,4
173851,64699,20,173881,,,3
173852,64700,11,173882,,,4
173853,64701,13,173883,,,3
173854,64702,15,173884,,,4
173855,64703,5,173885,,,1
173856,64704,15,173886,,,2
173857,64705,11,173887,,,3
173858,64706,14,173888,,,1
173859,64707,4,173889,,,3
173860,64708,5,173890,,,3
173861,64709,11,173891,,,4
173862,64710,8,173892,,,1
173863,64711,11,173893,,,4
173864,64712,20,173894,,,2
173865,64713,8,173895,,,4
173866,64714,5,173896,,,2
173867,64715,13,173897,,,2
173868,64716,12,173898,,,3
173869,64717,18,173899,,,2
173870,64718,8,173900,14,,1
173871,64719,13,173901,,,3
173872,64720,6,173902,,,1
173873,64721,14,173903,15,,1
173874,64722,22,173904,,,4
173875,64723,13,173905,,,4
173876,64724,8,173906,,,2
173877,64725,11,173907,,,4
173878,64726,22,173908,,,4
173879,64727,20,173909,,,2
173880,64728,18,173910,,,2
173881,64729,6,173911,,,1
173882,64730,13,173912,,,3
173883,64731,12,173913,,,4
173884,64732,14,173914,14,,4
173885,64733,11,173915,,,4
173886,64734,15,173916,,,3
173887,64735,6,173917,,,3
173888,64736,17,173918,,,4
173889,64737,6,173919,,,1
173890,64738,17,173920,,,1
173891,64739,8,173921,,,2
173892,64740,5,173922,,,1
173893,64741,15,173923,,,3
173894,64742,13,173924,,,2
173895,64743,6,173925,,,2
173896,64744,22,173926,,,3
173897,64745,6,173927,16,,2
173898,64746,6,173928,,,1
173899,64747,12,173929,,,4
173900,64748,15,173930,,,3
173901,64749,6,173931,,,2
173902,64750,4,173932,,,1
173903,64751,6,173933,,,4
173904,64752,5,173934,,,2
173905,64753,11,173935,,,4
173906,64754,15,173936,,,2
173907,64755,17,173937,,,1
173908,64756,17,173938,,,3
173909,64757,14,173939,,,4
173910,64758,17,173940,,,4
173911,64759,17,173941,,,2
173912,64760,13,173942,,,1
173913,64761,6,173943,,,3
173914,64762,14,173944,,,2
173915,64763,6,173945,,,2
173916,64764,17,173946,,,1
173917,64765,8,173947,,,4
173918,64766,4,173948,,,2
173919,64767,11,173949,,,4
173920,64768,14,173950,,,3
173921,64769,12,173951,,,3
173922,64770,5,173952,,,2
173923,64771,14,173953,,,4
173924,64772,18,173954,,,4
173925,64773,18,173955,,,1
173926,64774,17,173956,,,1
173927,64775,11,173957,,,3
173928,64776,14,173958,,,4
173929,64777,13,173959,,,2
173930,64778,22,173960,,,1
173931,64779,5,173961,,,1
173932,64780,13,173962,,,1
173933,64781,14,173963,,,2
173934,64782,11,173964,,,3
173935,64783,18,173965,,,1
173936,64784,4,173966,,,3
173937,64785,14,173967,,,3
173938,64786,6,173968,,,4
173939,64787,20,173969,,,4
173940,64788,20,173970,,,1
173941,64789,5,173971,,,1
173942,64790,11,173972,,,4
173943,64791,14,173973,,,1
173944,64792,20,173974,,,4
173945,64793,18,173975,,,2
173946,64794,6,173976,,,4
173947,64795,4,173977,,,2
173948,64796,14,173978,,,3
173949,64797,12,173979,,,1
173950,64798,18,173980,,,3
173951,64799,15,173981,,,1
173952,64800,5,173982,,,2
173953,64801,6,173983,,,4
173954,64802,20,173984,,,1
173955,64803,22,173985,,,1
173956,64804,13,173986,,,1
173957,64805,18,173987,,,2
173958,64806,12,173988,,,2
173959,64807,20,173989,,,2
173960,64808,22,173990,,,2
173961,64809,22,173991,,,1
173962,64810,4,173992,,,2
173963,64811,18,173993,,,4
173964,64812,15,173994,,,4
173965,64813,12,173995,,,1
173966,64814,6,173996,,,3
173967,64815,6,173997,,,3
173968,64816,14,173998,,,4
173969,64817,4,173999,,,4
173970,64818,12,174000,,,3
173971,64819,20,174001,,,4
173972,64820,13,174002,,,1
173973,64821,11,174003,,,4
173974,64822,4,174004,,,2
173975,64823,13,174005,14,,4
173976,64824,6,174006,,,3
173977,64825,11,174007,,,2
173978,64826,17,174008,,,3
173979,64827,17,174009,,,2
173980,64828,14,174010,14,,4
173981,64829,22,174011,,,3
173982,64830,18,174012,,,3
173983,64831,20,174013,,,3
173984,64832,5,174014,,,2
173985,64833,15,174015,,,2
173986,64834,22,174016,,,4
173987,64835,8,174017,,,1
173988,64836,20,174018,,,3
173989,64837,12,174019,,,3
173990,64838,4,174020,,,4
173991,64839,5,174021,15,,3
173992,64840,6,174022,,,2
173993,64841,14,174023,,,3
173994,64842,14,174024,,,4
173995,64843,4,174025,16,,2
173996,64844,14,174026,,,2
173997,64845,13,174027,,,2
173998,64846,18,174028,,,2
173999,64847,20,174029,,,2
174000,64848,13,174030,,,3
174001,64849,5,174031,,,4
174002,64850,5,174032,,,2
174003,64851,13,174033,,,2
174004,64852,8,174034,,,2
174005,64853,18,174035,,,4
174006,64854,18,174036,,,2
174007,64855,22,174037,,,2
174008,64856,4,174038,,,2
174009,64857,13,174039,,,1
174010,64858,12,174040,16,,1
174011,64859,15,174041,,,4
174012,64860,11,174042,,,1
174013,64861,4,174043,,,2
174014,64862,12,174044,,,1
174015,64863,6,174045,,,3
174016,64864,17,174046,,,4
174017,64865,6,174047,,,1
174018,64866,12,174048,,,1
174019,64867,22,174049,,,4
174020,64868,5,174050,,,2
174021,64869,20,174051,14,,4
174022,64870,6,174052,14,,2
174023,64871,5,174053,,,2
174024,64872,8,174054,,,3
174025,64873,17,174055,,,3
174026,64874,18,174056,,,3
174027,64875,5,174057,,,4
174028,64876,13,174058,,,4
174029,64877,12,174059,,,4
174030,64878,22,174060,16,,2
174031,64879,13,174061,,,2
174032,64880,5,174062,,,1
174033,64881,6,174063,15,,2
174034,64882,17,174064,,,1
174035,64883,18,174065,,,2
174036,64884,5,174066,,,2
174037,64885,13,174067,,,1
174038,64886,6,174068,,,3
174039,64887,5,174069,,,4
174040,64888,5,174070,,,4
174041,64889,17,174071,,,4
174042,64890,11,174072,,,1
174043,64891,13,174073,,,3
174044,64892,14,174074,,,3
174045,64893,12,174075,,,3
174046,64894,5,174076,,,4
174047,64895,8,174077,,,4
174048,64896,18,174078,,,3
174049,64897,6,174079,,,2
174050,64898,4,174080,,,4
174051,64899,11,174081,,,4
174052,64900,5,174082,,,3
174053,64901,6,174083,,,4
174054,64902,15,174084,,,3
174055,64903,8,174085,,,3
174056,64904,6,174086,,,4
174057,64905,22,174087,,,1
174058,64906,18,174088,14,,2
174059,64907,8,174089,,,1
174060,64908,20,174090,,,3
174061,64909,6,174091,,,1
174062,64910,4,174092,,,2
174063,64911,11,174093,15,,3
174064,64912,22,174094,,,3
174065,64913,20,174095,,,3
174066,64914,18,174096,,,4
174067,64915,14,174097,,,1
174068,64916,6,174098,,,1
174069,64917,8,174099,,,3
174070,64918,8,174100,,,4
174071,64919,12,174101,,,2
174072,64920,20,174102,15,,2
174073,64921,6,174103,,,4
174074,64922,8,174104,,,1
174075,64923,4,174105,,,4
174076,64924,22,174106,,,1
174077,64925,14,174107,,,4
174078,64926,12,174108,,,3
174079,64927,14,174109,,,4
174080,64928,11,174110,16,,3
174081,64929,4,174111,,,3
174082,64930,22,174112,,,2
174083,64931,17,174113,,,1
174084,64932,4,174114,15,,2
174085,64933,17,174115,,,1
174086,64934,12,174116,,,4
174087,64935,14,174117,,,2
174088,64936,14,174118,,,4
174089,64937,20,174119,,,1
174090,64938,15,174120,,,2
174091,64939,12,174121,,,2
174092,64940,5,174122,,,2
174093,64941,15,174123,,,4
174094,64942,14,174124,,,1
174095,64943,4,174125,,,4
174096,64944,14,174126,,,3
174097,64945,4,174127,,,1
174098,64946,5,174128,,,4
174099,64947,13,174129,,,2
174100,64948,11,174130,,,2
174101,64949,22,174131,,,4
174102,64950,22,174132,15,,2
174103,64951,20,174133,,,2
174104,64952,13,174134,,,3
174105,64953,18,174135,,,3
174106,64954,20,174136,,,1
174107,64955,5,174137,,,3
174108,64956,5,174138,,,4
174109,64957,13,174139,,,3
174110,64958,8,174140,16,,3
174111,64959,17,174141,,,2
174112,64960,22,174142,,,1
174113,64961,20,174143,,,3
174114,64962,22,174144,,,4
174115,64963,15,174145,14,,1
174116,64964,12,174146,,,3
174117,64965,18,174147,,,3
174118,64966,12,174148,,,3
174119,64967,11,174149,,,3
174120,64968,13,174150,,,4
174121,64969,6,174151,,,4
174122,64970,22,174152,,,3
174123,64971,15,174153,,,4
174124,64972,13,174154,,,1
174125,64973,15,174155,,,4
174126,64974,6,174156,,,1
174127,64975,8,174157,,,2
174128,64976,6,174158,,,2
174129,64977,6,174159,,,1
174130,64978,5,174160,,,2
174131,64979,17,174161,,,3
174132,64980,6,174162,,,2
174133,64981,6,174163,,,3
174134,64982,13,174164,,,1
174135,64983,4,174165,14,,1
174136,64984,4,174166,,,2
174137,64985,6,174167,,,3
174138,64986,17,174168,,,4
174139,64987,22,174169,,,1
174140,64988,20,174170,,,2
174141,64989,4,174171,,,2
174142,64990,20,174172,,,2
174143,64991,18,174173,14,,3
174144,64992,20,174174,,,2
174145,64993,8,174175,,,2
174146,64994,13,174176,,,2
174147,64995,18,174177,,,3
174148,64996,13,174178,,,4
174149,64997,14,174179,,,1
174150,64998,5,174180,,,3
174151,64999,6,174181,,,3
174152,65000,13,174182,,,2
174153,65001,22,174183,,,4
174154,65002,12,174184,14,,2
174155,65003,17,174185,,,1
174156,65004,11,174186,,,3
174157,65005,11,174187,,,2
174158,65006,17,174188,,,1
174159,65007,17,174189,,,3
174160,65008,4,174190,16,,3
174161,65009,6,174191,,,3
174162,65010,17,174192,,,1
174163,65011,6,174193,,,4
174164,65012,11,174194,,,2
174165,65013,6,174195,,,2
174166,65014,4,174196,15,,3
174167,65015,6,174197,,,2
174168,65016,20,174198,,,3
174169,65017,6,174199,,,1
174170,65018,12,174200,,,2
174171,65019,8,174201,,,1
174172,65020,14,174202,,,4
174173,65021,22,174203,,,1
174174,65022,5,174204,,,3
174175,65023,14,174205,,,1
174176,65024,14,174206,,,1
174177,65025,11,174207,,,2
174178,65026,11,174208,,,1
174179,65027,13,174209,,,1
174180,65028,6,174210,,,1
174181,65029,18,174211,,,3
174182,65030,17,174212,,,3
174183,65031,8,174213,,,2
174184,65032,22,174214,15,,1
174185,65033,15,174215,14,,1
174186,65034,8,174216,,,1
174187,65035,14,174217,,,1
174188,65036,11,174218,,,3
174189,65037,5,174219,16,,4
174190,65038,6,174220,,,4
174191,65039,6,174221,,,3
174192,65040,17,174222,,,1
174193,65041,22,174223,,,3
174194,65042,11,174224,,,2
174195,65043,8,174225,,,1
174196,65044,8,174226,,,4
174197,65045,8,174227,,,3
174198,65046,11,174228,,,3
174199,65047,11,174229,,,4
174200,65048,18,174230,,,1
174201,65049,15,174231,,,3
174202,65050,15,174232,,,1
174203,65051,11,174233,,,2
174204,65052,6,174234,,,4
174205,65053,22,174235,,,1
174206,65054,5,174236,,,1
174207,65055,17,174237,,,3
174208,65056,17,174238,,,4
174209,65057,17,174239,15,,4
174210,65058,13,174240,14,,2
174211,65059,11,174241,,,2
174212,65060,8,174242,,,1
174213,65061,4,174243,,,1
174214,65062,11,174244,,,2
174215,65063,20,174245,,,3
174216,65064,17,174246,,,2
174217,65065,18,174247,,,2
174218,65066,13,174248,,,3
174219,65067,15,174249,,,2
174220,65068,4,174250,,,4
174221,65069,18,174251,15,,2
174222,65070,12,174252,,,4
174223,65071,14,174253,,,3
174224,65072,18,174254,,,1
174225,65073,12,174255,14,,4
174226,65074,14,174256,,,4
174227,65075,20,174257,,,1
174228,65076,11,174258,,,2
174229,65077,12,174259,,,1
174230,65078,18,174260,16,,1
174231,65079,8,174261,,,2
174232,65080,8,174262,,,4
174233,65081,18,174263,,,1
174234,65082,13,174264,,,3
174235,65083,12,174265,,,1
174236,65084,22,174266,,,4
174237,65085,8,174267,,,1
174238,65086,12,174268,,,3
174239,65087,17,174269,,,2
174240,65088,8,174270,,,1
174241,65089,8,174271,,,3
174242,65090,5,174272,,,1
174243,65091,20,174273,,,2
174244,65092,11,174274,,,3
174245,65093,20,174275,,,3
174246,65094,8,174276,,,1
174247,65095,4,174277,,,3
174248,65096,14,174278,,,1
174249,65097,13,174279,,,1
174250,65098,12,174280,14,,1
174251,65099,6,174281,,,2
174252,65100,11,174282,,,2
174253,65101,4,174283,,,3
174254,65102,12,174284,,,1
174255,65103,15,174285,,,2
174256,65104,15,174286,,,4
174257,65105,8,174287,,,4
174258,65106,6,174288,,,3
174259,65107,14,174289,,,1
174260,65108,8,174290,,,4
174261,65109,13,174291,,,4
174262,65110,18,174292,,,3
174263,65111,4,174293,,,1
174264,65112,20,174294,,,2
174265,65113,8,174295,,,4
174266,65114,17,174296,,,1
174267,65115,17,174297,,,4
174268,65116,14,174298,16,,3
174269,65117,6,174299,,,1
174270,65118,8,174300,,,1
174271,65119,18,174301,,,1
174272,65120,12,174302,,,1
174273,65121,11,174303,,,3
174274,65122,20,174304,,,3
174275,65123,11,174305,,,3
174276,65124,13,174306,,,1
174277,65125,4,174307,,,3
174278,65126,20,174308,,,1
174279,65127,5,174309,,,3
174280,65128,6,174310,,,3
174281,65129,13,174311,,,1
174282,65130,8,174312,,,2
174283,65131,17,174313,,,3
174284,65132,4,174314,,,4
174285,65133,18,174315,14,,2
174286,65134,22,174316,,,2
174287,65135,20,174317,,,2
174288,65136,4,174318,16,,4
174289,65137,5,174319,,,3
174290,65138,8,174320,,,1
174291,65139,18,174321,,,2
174292,65140,18,174322,,,2
174293,65141,14,174323,,,4
174294,65142,22,174324,15,,4
174295,65143,12,174325,,,4
174296,65144,17,174326,,,4
174297,65145,20,174327,,,3
174298,65146,11,174328,,,4
174299,65147,15,174329,,,4
174300,65148,11,174330,,,3
174301,65149,6,174331,,,4
174302,65150,20,174332,,,3
174303,65151,14,174333,,,2
174304,65152,12,174334,,,3
174305,65153,22,174335,14,,3
174306,65154,15,174336,,,3
174307,65155,20,174337,,,1
174308,65156,4,174338,,,3
174309,65157,14,174339,,,2
174310,65158,13,174340,14,,3
174311,65159,17,174341,,,4
174312,65160,15,174342,,,4
174313,65161,22,174343,,,1
174314,65162,14,174344,,,4
174315,65163,14,174345,,,3
174316,65164,13,174346,,,1
174317,65165,15,174347,,,1
174318,65166,22,174348,,,2
174319,65167,11,174349,,,4
174320,65168,13,174350,,,3
174321,65169,14,174351,,,1
174322,65170,22,174352,,,1
174323,65171,4,174353,,,2
174324,65172,14,174354,,,2
174325,65173,14,174355,,,4
174326,65174,12,174356,,,2
174327,65175,8,174357,,,4
174328,65176,6,174358,,,4
174329,65177,11,174359,,,4
174330,65178,17,174360,,,2
174331,65179,4,174361,,,1
174332,65180,15,174362,,,4
174333,65181,6,174363,,,3
174334,65182,4,174364,,,3
174335,65183,8,174365,,,2
174336,65184,11,174366,16,,4
174337,65185,14,174367,,,1
174338,65186,4,174368,,,1
174339,65187,12,174369,16,,3
174340,65188,20,174370,,,1
174341,65189,17,174371,,,4
174342,65190,18,174372,,,2
